immune_id,tumor_id,score
2,0.0,2.0
4,3.0,0.09523809523809523
5,7.0,0.7857142857142857
6,18.0,0.023809523809523725
7,10.0,0.6428571428571428
8,0.0,2.0
9,0.0,2.0
10,17.0,0.5238095238095237
11,0.0,2.0
12,0.0,2.0
13,20.0,0.619047619047619
14,0.0,2.0
15,19.0,0.619047619047619
16,9.0,0.38095238095238093
17,0.0,2.0
18,0.0,2.0
19,0.0,2.0
20,22.0,0.38095238095238093
21,15.0,0.5238095238095237
22,24.0,0.8333333333333333
23,34.0,0.38095238095238093
24,0.0,2.0
25,0.0,2.0
26,0.0,2.0
28,0.0,2.0
29,0.0,2.0
30,0.0,2.0
31,16.0,0.4285714285714285
32,35.0,0.23809523809523792
33,0.0,2.0
34,66.0,0.19047619047619035
35,0.0,2.0
36,45.0,0.09523809523809523
37,0.0,2.0
38,36.0,0.4285714285714285
39,0.0,2.0
40,41.0,0.09523809523809523
41,42.0,0.619047619047619
42,26.0,0.04761904761904756
43,0.0,2.0
44,27.0,0.2142857142857142
45,44.0,0.23809523809523792
46,0.0,2.0
47,39.0,0.7619047619047619
48,0.0,2.0
49,0.0,2.0
50,0.0,2.0
51,46.0,0.04761904761904756
52,0.0,2.0
53,72.0,0.5714285714285714
54,54.0,0.5952380952380951
55,48.0,0.19047619047619035
56,43.0,1.0
57,0.0,2.0
58,0.0,2.0
59,0.0,2.0
60,63.0,0.47619047619047605
61,0.0,2.0
62,71.0,0.09523809523809523
63,0.0,2.0
64,69.0,0.11904761904761896
65,0.0,2.0
66,76.0,0.023809523809523725
67,0.0,2.0
68,0.0,2.0
69,0.0,2.0
70,53.0,0.6666666666666665
71,74.0,0.023809523809523725
72,105.0,0.2857142857142856
73,0.0,2.0
74,80.0,1.1904761904761905
75,0.0,2.0
76,58.0,0.07142857142857129
77,93.0,0.09523809523809523
78,0.0,2.0
79,0.0,2.0
80,0.0,2.0
81,116.0,0.5952380952380951
82,68.0,0.38095238095238093
83,124.0,0.04761904761904756
84,119.0,0.16666666666666652
85,70.0,0.23809523809523792
86,84.0,0.4285714285714285
87,60.0,0.40476190476190466
88,0.0,2.0
89,0.0,2.0
90,91.0,0.11904761904761896
91,0.0,2.0
92,0.0,2.0
93,85.0,0.3095238095238094
94,95.0,0.19047619047619035
95,87.0,0.07142857142857129
96,0.0,2.0
97,81.0,0.3095238095238094
98,0.0,2.0
99,108.0,0.2857142857142856
100,103.0,0.2142857142857142
101,0.0,2.0
102,0.0,2.0
