,immune_id,tumor_id,score
0,5,4,0.19047619047619035
1,9,5,0.2142857142857142
2,10,7,0.33333333333333315
3,13,46,0.3095238095238094
4,17,40,0.4285714285714285
5,20,10,0.6428571428571428
6,21,59,1.0476190476190477
7,23,20,0.5238095238095237
8,26,14,0.2142857142857142
9,34,82,0.5238095238095237
10,36,16,0.619047619047619
11,40,27,0.9761904761904762
12,42,17,0.5476190476190477
13,45,28,1.0714285714285714
14,50,42,0.5476190476190477
15,51,22,1.1904761904761905
16,53,60,1.0
17,56,12,0.6666666666666665
18,59,58,0.8571428571428571
19,61,49,0.45238095238095233
20,62,8,0.47619047619047605
21,63,94,0.6428571428571428
22,64,32,1.0952380952380953
23,65,79,0.5714285714285714
24,73,104,0.16666666666666652
25,74,35,0.9285714285714286
26,75,66,0.47619047619047605
27,76,23,0.2857142857142856
28,80,26,0.26190476190476186
29,83,38,0.6428571428571428
30,86,21,0.619047619047619
31,89,118,0.8333333333333333
32,94,44,0.40476190476190466
33,95,123,0.40476190476190466
34,96,45,0.5476190476190477
35,101,62,0.6666666666666665
36,102,93,0.5476190476190477
37,106,67,0.5238095238095237
38,111,50,0.09523809523809523
39,114,48,0.5714285714285714
40,115,55,0.23809523809523792
41,116,8995,0.33333333333333315
42,118,30,0.6666666666666665
43,128,120,0.3095238095238094
44,129,162,0.6428571428571428
45,131,128,0.11904761904761896
46,133,95,0.7619047619047619
47,134,151,0.19047619047619035
48,135,160,0.16666666666666652
49,137,193,0.8333333333333333
50,138,71,0.4285714285714285
51,142,88,0.11904761904761896
52,147,87,0.5238095238095237
53,152,53,1.0476190476190477
54,154,63,0.4999999999999999
55,156,207,0.38095238095238093
56,160,184,0.23809523809523792
57,162,170,0.40476190476190466
58,164,187,1.0476190476190477
59,165,154,0.11904761904761896
60,166,74,0.619047619047619
61,173,84,0.6904761904761905
62,176,127,0.6666666666666665
63,177,192,0.11904761904761896
64,179,161,0.1428571428571428
65,181,201,0.3571428571428571
66,182,152,0.5714285714285714
67,183,252,0.5238095238095237
68,185,254,0.26190476190476186
69,188,159,0.19047619047619035
70,194,132,0.9523809523809523
71,200,216,0.4285714285714285
72,201,202,0.6904761904761905
73,203,227,0.19047619047619035
74,205,99,0.38095238095238093
75,206,134,0.7857142857142857
76,207,222,0.33333333333333315
77,208,169,0.23809523809523792
78,211,255,0.45238095238095233
79,214,168,0.16666666666666652
80,216,305,0.3571428571428571
81,219,284,0.7142857142857142
82,222,182,0.7142857142857142
83,223,173,0.3571428571428571
84,224,171,1.1428571428571428
85,230,206,0.16666666666666652
86,233,229,1.0
87,236,301,0.23809523809523792
88,239,344,0.23809523809523792
89,242,142,0.16666666666666652
90,243,198,0.33333333333333315
91,244,181,0.1428571428571428
92,247,244,0.19047619047619035
93,249,180,1.0476190476190477
94,250,199,0.2857142857142856
95,253,239,0.26190476190476186
96,256,122,1.3333333333333335
97,257,220,0.5952380952380951
98,259,263,0.5238095238095237
99,260,217,0.5238095238095237
100,261,286,0.3095238095238094
101,262,211,0.2142857142857142
102,264,226,0.45238095238095233
103,265,307,0.5952380952380951
104,266,331,0.26190476190476186
105,267,139,0.6428571428571428
106,269,190,0.5238095238095237
107,271,290,0.33333333333333315
108,273,306,0.2142857142857142
109,274,218,0.19047619047619035
110,275,135,0.738095238095238
111,278,178,0.5714285714285714
112,279,235,0.3095238095238094
113,280,339,0.07142857142857129
114,282,225,0.19047619047619035
115,284,265,0.23809523809523792
116,285,285,0.5238095238095237
117,290,334,0.19047619047619035
118,293,191,0.23809523809523792
119,297,303,0.2857142857142856
120,298,315,0.19047619047619035
121,299,242,1.2619047619047619
122,303,194,0.5476190476190477
123,304,177,1.0476190476190477
124,308,204,1.119047619047619
125,309,377,0.3095238095238094
126,313,245,0.3095238095238094
127,314,236,0.23809523809523792
128,316,270,0.23809523809523792
129,318,280,0.26190476190476186
130,319,203,0.23809523809523792
131,322,247,0.6904761904761905
132,328,213,0.19047619047619035
133,330,210,0.4285714285714285
134,334,197,0.2142857142857142
135,335,312,0.33333333333333315
136,337,219,0.7619047619047619
137,338,241,0.6428571428571428
138,343,321,0.2142857142857142
139,344,259,0.2857142857142856
140,346,291,0.45238095238095233
141,347,416,0.38095238095238093
142,353,260,0.5714285714285714
143,356,369,0.9047619047619048
144,357,332,1.2619047619047619
145,359,342,0.3095238095238094
146,360,250,0.07142857142857129
147,361,346,0.07142857142857129
148,362,349,1.2619047619047619
149,365,248,0.619047619047619
150,366,234,0.4999999999999999
151,367,343,0.26190476190476186
152,368,237,0.1428571428571428
153,369,304,0.23809523809523792
154,371,228,0.8571428571428571
155,372,311,0.19047619047619035
156,373,289,0.38095238095238093
157,376,393,0.19047619047619035
158,380,431,0.19047619047619035
159,382,302,1.1428571428571428
160,383,278,0.40476190476190466
161,385,401,0.7619047619047619
162,390,392,0.07142857142857129
163,391,325,0.16666666666666652
164,392,320,0.09523809523809523
165,394,298,0.38095238095238093
166,395,362,0.11904761904761896
167,397,440,0.45238095238095233
168,398,282,1.5
169,402,271,0.3095238095238094
170,403,389,0.16666666666666652
171,404,381,0.38095238095238093
172,406,421,0.19047619047619035
173,407,383,0.09523809523809523
174,410,425,0.40476190476190466
175,411,375,0.11904761904761896
176,413,356,1.0476190476190477
177,416,373,0.2857142857142856
