,immune_id,tumor_id,score
0,10,21,0.38095238095238093
1,14,24,0.6666666666666665
2,15,7,0.9523809523809523
3,16,18,0.09523809523809523
4,17,30,0.45238095238095233
5,19,19,0.2857142857142856
6,20,52,0.19047619047619035
7,24,50,0.6666666666666665
8,29,16,0.33333333333333315
9,30,38,0.09523809523809523
10,31,34,0.16666666666666652
11,33,47,0.619047619047619
12,34,13,1.0476190476190477
13,36,66,0.23809523809523792
14,40,54,0.07142857142857129
15,41,63,0.38095238095238093
16,43,44,0.1428571428571428
17,44,4,0.33333333333333315
18,45,69,0.26190476190476186
19,46,61,0.33333333333333315
20,47,48,0.38095238095238093
21,49,82,1.0714285714285714
22,50,74,0.26190476190476186
23,54,73,0.07142857142857129
24,56,107,0.5238095238095237
25,59,33,0.8095238095238095
26,60,83,0.3095238095238094
27,62,12,0.09523809523809523
28,63,56,0.7619047619047619
29,64,62,0.33333333333333315
30,65,55,0.7142857142857142
31,66,65,0.5952380952380951
32,68,77,1.2142857142857144
33,69,46,0.23809523809523792
34,72,108,0.11904761904761896
35,76,59,0.8095238095238095
36,78,72,0.8095238095238095
37,80,75,0.5238095238095237
38,87,105,0.6666666666666665
39,89,104,0.023809523809523725
40,93,58,0.16666666666666652
41,94,60,0.09523809523809523
42,95,97,0.6904761904761905
43,96,101,1.119047619047619
44,98,80,0.23809523809523792
45,101,130,0.7142857142857142
46,102,96,1.3333333333333335
47,103,87,0.40476190476190466
48,104,106,0.16666666666666652
49,105,86,0.5238095238095237
50,106,117,0.7857142857142857
51,109,90,1.0476190476190477
52,111,81,0.4285714285714285
53,112,114,0.07142857142857129
54,114,76,0.19047619047619035
55,116,116,1.6428571428571428
56,118,128,0.07142857142857129
57,120,123,0.6428571428571428
58,122,93,0.5238095238095237
59,123,64,0.8095238095238095
60,124,134,0.26190476190476186
61,125,89,0.8809523809523809
62,132,126,0.09523809523809523
63,133,153,0.3571428571428571
64,134,122,0.09523809523809523
65,136,165,0.619047619047619
66,138,163,0.5238095238095237
67,140,145,0.2857142857142856
68,141,169,0.738095238095238
69,142,124,0.9047619047619048
70,144,141,0.2142857142857142
71,148,162,0.6904761904761905
72,149,160,0.0
73,151,115,0.11904761904761896
74,153,152,0.26190476190476186
75,154,125,0.45238095238095233
76,155,150,0.7142857142857142
77,156,168,0.6666666666666665
78,157,178,0.8333333333333333
79,159,151,0.38095238095238093
80,163,203,0.5714285714285714
81,164,99,0.5714285714285714
82,165,127,0.0
83,166,155,0.7619047619047619
84,169,208,0.07142857142857129
85,171,166,0.11904761904761896
86,173,176,0.5476190476190477
87,175,187,0.8333333333333333
88,176,133,0.09523809523809523
89,177,129,0.1428571428571428
90,178,137,0.07142857142857129
91,179,148,0.5714285714285714
92,183,222,0.23809523809523792
93,184,188,0.23809523809523792
94,189,179,0.2857142857142856
95,191,184,0.47619047619047605
96,192,180,0.40476190476190466
97,194,161,0.47619047619047605
98,195,174,0.19047619047619035
99,196,230,0.7142857142857142
100,199,132,0.5476190476190477
101,200,242,0.5476190476190477
102,201,186,0.5476190476190477
103,202,189,0.2857142857142856
104,203,190,1.0476190476190477
105,204,195,0.6666666666666665
106,206,225,0.19047619047619035
107,207,259,0.26190476190476186
108,212,200,0.1428571428571428
109,214,231,0.16666666666666652
110,215,253,0.47619047619047605
111,216,201,0.26190476190476186
112,220,196,0.2857142857142856
113,223,154,0.19047619047619035
114,224,233,0.2142857142857142
115,227,236,0.4285714285714285
116,229,260,0.26190476190476186
117,230,218,0.04761904761904756
118,232,277,0.4285714285714285
119,234,172,0.2142857142857142
120,235,228,0.4999999999999999
121,237,213,0.09523809523809523
122,238,140,0.19047619047619035
123,239,239,0.5714285714285714
124,242,185,0.40476190476190466
125,245,164,0.5714285714285714
126,248,272,0.26190476190476186
127,249,217,0.7619047619047619
128,256,194,0.1428571428571428
129,257,289,0.8571428571428571
130,258,206,0.6428571428571428
131,259,294,0.23809523809523792
132,260,210,0.38095238095238093
133,261,221,0.26190476190476186
134,262,263,0.19047619047619035
135,264,202,0.09523809523809523
136,267,265,0.7619047619047619
137,268,229,0.4999999999999999
138,271,274,0.4285714285714285
139,273,297,0.2142857142857142
140,274,303,1.0
141,275,313,0.619047619047619
142,277,191,0.33333333333333315
143,278,296,0.26190476190476186
144,279,248,0.2857142857142856
145,280,298,0.47619047619047605
146,281,292,0.6666666666666665
147,283,288,0.23809523809523792
148,284,301,0.33333333333333315
149,285,220,0.5238095238095237
150,289,244,0.33333333333333315
151,291,268,0.19047619047619035
152,292,209,0.19047619047619035
153,294,286,0.45238095238095233
154,298,343,0.3095238095238094
155,303,214,0.6904761904761905
156,304,245,0.8333333333333333
157,305,280,0.16666666666666652
158,306,243,0.23809523809523792
159,309,319,0.5476190476190477
160,312,241,0.2857142857142856
161,314,235,0.26190476190476186
162,315,246,0.23809523809523792
163,316,240,1.0476190476190477
164,317,267,0.11904761904761896
165,319,293,0.19047619047619035
166,320,258,0.47619047619047605
167,321,271,0.45238095238095233
168,323,250,0.619047619047619
169,325,357,0.3571428571428571
170,326,287,0.2857142857142856
171,327,256,0.2857142857142856
172,329,285,0.619047619047619
173,332,315,0.7142857142857142
174,334,310,0.38095238095238093
175,335,312,0.23809523809523792
176,337,300,0.3571428571428571
177,339,264,0.9285714285714286
178,340,266,0.23809523809523792
179,341,322,0.6666666666666665
180,343,257,0.26190476190476186
181,344,361,0.16666666666666652
182,345,379,1.0
183,346,359,0.45238095238095233
184,348,317,0.19047619047619035
185,349,369,0.023809523809523725
186,351,351,0.5238095238095237
187,355,360,0.8571428571428571
188,357,340,0.023809523809523725
189,359,251,0.023809523809523725
190,360,363,0.6904761904761905
191,362,382,0.11904761904761896
192,363,364,0.8809523809523809
193,364,316,0.38095238095238093
194,365,299,0.5476190476190477
195,366,344,0.6428571428571428
196,369,332,0.16666666666666652
197,370,350,0.19047619047619035
198,372,366,0.4285714285714285
199,374,374,0.47619047619047605
200,375,439,0.04761904761904756
201,377,411,0.5714285714285714
202,378,352,0.5476190476190477
203,379,334,1.0952380952380953
204,380,339,0.47619047619047605
205,381,321,0.5952380952380951
206,382,346,0.16666666666666652
207,383,394,0.45238095238095233
208,384,330,0.6904761904761905
209,388,375,0.1428571428571428
210,389,405,0.4999999999999999
211,393,373,0.5238095238095237
212,394,338,0.19047619047619035
213,395,372,0.26190476190476186
214,397,387,0.6904761904761905
215,399,408,0.2142857142857142
216,401,314,0.6428571428571428
217,404,302,0.45238095238095233
218,405,398,0.619047619047619
219,406,378,0.8571428571428571
220,409,479,0.07142857142857129
221,412,320,0.23809523809523792
222,417,335,0.3571428571428571
