,immune_id,tumor_id,score
0,6,3,0.023809523809523725
1,8,6142,0.1428571428571428
2,10,12,0.16666666666666652
3,11,8,0.11904761904761896
4,13,7,0.23809523809523792
5,14,6143,0.04761904761904756
6,17,14,0.04761904761904756
7,18,16,0.07142857142857129
8,19,15,0.09523809523809523
9,24,13,0.2142857142857142
10,26,19,0.09523809523809523
11,28,27,0.11904761904761896
12,29,20,0.09523809523809523
13,31,28,0.11904761904761896
14,34,29,0.07142857142857129
15,35,34,0.1428571428571428
16,39,37,0.2142857142857142
17,41,41,0.04761904761904756
18,43,23,0.04761904761904756
19,44,35,0.738095238095238
20,45,38,0.04761904761904756
21,49,30,0.1428571428571428
22,50,31,0.6428571428571428
23,55,43,0.6904761904761905
24,58,47,0.8095238095238095
25,59,46,0.5238095238095237
26,61,52,0.23809523809523792
27,64,55,0.19047619047619035
28,65,54,0.23809523809523792
29,66,70,0.619047619047619
30,70,61,0.5476190476190477
31,71,66,0.07142857142857129
32,72,67,0.09523809523809523
33,75,69,0.2857142857142856
34,78,75,0.19047619047619035
35,82,58,0.4285714285714285
36,88,92,0.1428571428571428
37,90,78,0.09523809523809523
38,91,64,0.16666666666666652
39,92,102,0.16666666666666652
40,93,87,0.1428571428571428
41,98,93,0.04761904761904756
42,99,100,0.6428571428571428
43,100,90,0.33333333333333315
44,102,81,0.2142857142857142
45,103,108,0.3095238095238094
46,105,65,0.1428571428571428
47,106,89,0.5714285714285714
48,111,83,0.23809523809523792
49,112,95,0.5952380952380951
50,113,111,0.16666666666666652
51,114,96,0.11904761904761896
52,115,107,0.07142857142857129
53,118,113,0.4999999999999999
54,119,112,0.26190476190476186
55,120,110,0.4285714285714285
56,121,120,0.3095238095238094
57,122,126,0.07142857142857129
58,123,109,0.38095238095238093
59,127,6146,0.7619047619047619
60,128,97,0.11904761904761896
61,130,135,0.6904761904761905
62,131,157,0.11904761904761896
63,132,91,0.8809523809523809
64,133,151,0.33333333333333315
65,134,116,0.5238095238095237
66,135,145,0.7619047619047619
67,137,118,0.09523809523809523
68,140,122,0.19047619047619035
69,141,143,0.38095238095238093
70,143,119,0.38095238095238093
71,145,173,0.40476190476190466
72,148,104,0.07142857142857129
73,149,103,0.04761904761904756
74,151,133,0.38095238095238093
75,152,161,0.3571428571428571
76,154,106,0.16666666666666652
77,156,129,0.45238095238095233
78,157,153,0.3571428571428571
79,158,132,0.45238095238095233
80,159,148,0.619047619047619
81,160,159,0.19047619047619035
82,162,144,0.5238095238095237
83,163,149,0.38095238095238093
84,164,188,0.3571428571428571
85,168,160,0.8809523809523809
86,171,152,0.1428571428571428
87,172,139,0.33333333333333315
88,174,147,0.023809523809523725
89,177,150,0.1428571428571428
90,178,177,0.19047619047619035
91,179,238,0.4285714285714285
92,180,168,0.07142857142857129
93,181,172,0.4999999999999999
94,182,194,0.45238095238095233
95,183,158,0.6428571428571428
