,immune_id,tumor_id,score
0,3,8,0.11904761904761896
1,4,5,0.11904761904761896
2,5,12,0.1428571428571428
3,6,21,0.16666666666666652
4,11,17,0.09523809523809523
5,12,18,0.11904761904761896
6,14,15,0.3571428571428571
7,15,19,0.47619047619047605
8,17,29,0.3095238095238094
9,18,22,0.07142857142857129
10,19,51,0.04761904761904756
11,21,31,0.2857142857142856
12,22,33,0.5952380952380951
13,23,24,0.23809523809523792
14,26,28,0.5714285714285714
15,27,26,0.1428571428571428
16,30,6323,0.1428571428571428
17,35,50,0.16666666666666652
18,36,38,0.3095238095238094
19,37,58,0.33333333333333315
20,38,14,0.619047619047619
21,39,55,0.04761904761904756
22,41,35,0.19047619047619035
23,44,20,0.7142857142857142
24,45,68,0.09523809523809523
25,48,67,0.04761904761904756
26,50,16,0.11904761904761896
27,52,80,0.04761904761904756
28,53,53,0.023809523809523725
29,55,72,0.09523809523809523
30,57,27,0.07142857142857129
31,59,41,0.09523809523809523
32,60,93,0.8333333333333333
33,65,34,0.16666666666666652
34,67,90,0.07142857142857129
35,68,66,0.07142857142857129
36,70,69,0.8095238095238095
37,71,45,0.023809523809523725
38,74,59,0.023809523809523725
39,75,98,0.07142857142857129
40,76,64,0.23809523809523792
41,77,70,0.04761904761904756
42,82,49,0.38095238095238093
43,83,85,0.023809523809523725
44,85,81,0.023809523809523725
45,86,138,0.3095238095238094
46,88,43,0.04761904761904756
47,89,79,0.04761904761904756
48,90,86,0.16666666666666652
49,91,135,0.04761904761904756
50,94,115,0.2142857142857142
51,95,101,0.7857142857142857
52,96,146,0.04761904761904756
53,97,116,0.09523809523809523
54,100,92,0.04761904761904756
55,105,159,0.07142857142857129
56,106,99,0.023809523809523725
57,107,100,0.26190476190476186
58,108,177,0.04761904761904756
59,109,152,0.2142857142857142
60,110,140,0.04761904761904756
61,111,117,0.1428571428571428
62,113,113,0.07142857142857129
63,117,106,0.2857142857142856
64,119,105,0.19047619047619035
65,120,87,0.8333333333333333
66,122,164,0.16666666666666652
67,123,172,0.07142857142857129
68,125,91,0.11904761904761896
69,126,157,0.09523809523809523
70,130,124,0.07142857142857129
71,131,170,0.33333333333333315
72,133,132,0.19047619047619035
73,135,139,0.09523809523809523
74,136,150,0.33333333333333315
75,137,149,0.16666666666666652
76,140,168,0.47619047619047605
77,142,198,0.11904761904761896
78,144,160,0.09523809523809523
79,145,6325,0.2142857142857142
80,147,142,0.2142857142857142
81,148,216,0.9285714285714286
82,150,136,0.04761904761904756
83,151,200,0.2142857142857142
84,152,186,0.023809523809523725
85,154,193,0.16666666666666652
86,155,125,0.11904761904761896
87,156,144,0.11904761904761896
88,160,167,0.1428571428571428
89,162,166,0.07142857142857129
90,163,120,0.023809523809523725
91,166,118,0.09523809523809523
92,167,209,0.2142857142857142
93,171,207,0.7857142857142857
94,172,220,0.023809523809523725
95,173,128,0.6666666666666665
96,177,205,0.07142857142857129
97,178,184,0.3571428571428571
98,181,199,0.3571428571428571
99,182,183,0.2142857142857142
100,185,148,0.07142857142857129
101,188,195,0.1428571428571428
102,190,256,0.07142857142857129
103,191,268,0.6666666666666665
104,192,260,0.1428571428571428
105,193,253,0.619047619047619
106,194,202,0.1428571428571428
107,196,221,0.23809523809523792
108,197,233,0.11904761904761896
109,199,272,0.38095238095238093
110,200,246,0.023809523809523725
111,202,230,0.47619047619047605
112,205,210,0.7142857142857142
113,207,180,0.4999999999999999
114,209,190,0.26190476190476186
115,211,192,0.6428571428571428
116,212,279,0.04761904761904756
117,214,189,0.1428571428571428
118,215,222,0.26190476190476186
119,216,181,0.09523809523809523
120,217,204,0.16666666666666652
121,218,179,0.33333333333333315
122,219,278,0.2142857142857142
123,220,174,0.26190476190476186
124,221,6327,0.04761904761904756
125,222,286,0.09523809523809523
126,226,226,0.04761904761904756
127,227,250,0.19047619047619035
128,228,218,0.619047619047619
129,230,237,0.23809523809523792
130,231,283,0.11904761904761896
131,232,248,0.3095238095238094
132,234,292,0.5714285714285714
133,235,240,0.619047619047619
134,237,291,0.19047619047619035
135,238,277,0.6428571428571428
136,239,255,0.19047619047619035
137,240,259,0.33333333333333315
138,241,224,0.09523809523809523
139,242,247,0.7619047619047619
140,243,257,0.3571428571428571
141,245,282,0.09523809523809523
142,247,289,0.33333333333333315
143,249,264,0.19047619047619035
144,250,271,0.5714285714285714
145,255,252,0.47619047619047605
146,259,303,0.5238095238095237
147,260,305,0.09523809523809523
148,261,323,0.619047619047619
149,262,320,0.2857142857142856
150,263,304,0.023809523809523725
151,266,306,0.33333333333333315
152,267,299,0.19047619047619035
153,268,336,0.19047619047619035
154,269,295,0.16666666666666652
155,270,335,0.11904761904761896
156,272,357,0.47619047619047605
157,273,307,0.47619047619047605
158,274,244,0.04761904761904756
159,276,315,0.16666666666666652
160,279,342,0.07142857142857129
161,280,318,0.07142857142857129
162,281,290,0.6666666666666665
163,282,276,0.2142857142857142
164,283,301,0.2142857142857142
165,284,326,0.5714285714285714
166,285,350,0.2857142857142856
167,288,313,1.0476190476190477
168,290,270,0.5476190476190477
169,291,322,0.38095238095238093
170,292,358,0.16666666666666652
171,293,300,0.16666666666666652
172,294,321,0.23809523809523792
173,297,294,0.04761904761904756
174,298,333,0.33333333333333315
175,303,267,0.11904761904761896
176,304,348,0.26190476190476186
177,305,353,0.11904761904761896
178,307,334,0.6904761904761905
179,308,310,0.23809523809523792
180,310,349,0.1428571428571428
181,312,332,0.023809523809523725
182,313,351,0.5238095238095237
183,315,319,0.2142857142857142
184,316,344,0.619047619047619
185,317,363,0.6666666666666665
186,318,345,0.7142857142857142
187,319,317,0.45238095238095233
188,321,381,0.04761904761904756
189,323,311,0.45238095238095233
190,324,331,0.023809523809523725
191,325,341,0.5238095238095237
192,326,371,0.5952380952380951
193,327,384,0.33333333333333315
194,329,312,0.23809523809523792
195,332,370,0.23809523809523792
196,334,337,0.47619047619047605
197,335,325,0.16666666666666652
198,336,362,0.09523809523809523
199,340,394,0.33333333333333315
200,343,382,0.45238095238095233
201,349,338,0.11904761904761896
202,350,369,0.3571428571428571
203,351,389,0.07142857142857129
204,352,386,0.2857142857142856
205,353,330,0.11904761904761896
206,354,378,0.6666666666666665
207,357,387,0.07142857142857129
208,359,405,0.47619047619047605
209,360,356,0.023809523809523725
210,361,368,0.8095238095238095
211,362,417,0.04761904761904756
212,363,416,0.45238095238095233
213,364,383,0.0
214,367,402,0.3095238095238094
215,368,343,0.38095238095238093
216,369,374,0.07142857142857129
217,370,377,0.3095238095238094
218,372,414,0.2857142857142856
219,374,489,0.26190476190476186
220,375,443,0.26190476190476186
221,376,360,0.38095238095238093
222,377,432,0.26190476190476186
223,380,399,0.11904761904761896
224,382,409,0.19047619047619035
225,384,404,0.11904761904761896
226,387,435,0.40476190476190466
227,388,412,0.11904761904761896
228,389,476,0.11904761904761896
229,392,400,0.2857142857142856
230,393,364,0.04761904761904756
231,394,468,0.4285714285714285
232,395,458,0.738095238095238
233,396,434,0.4999999999999999
234,399,446,0.19047619047619035
235,401,467,0.19047619047619035
236,402,456,0.7857142857142857
237,403,437,0.16666666666666652
238,406,406,0.26190476190476186
239,409,424,0.19047619047619035
240,410,449,0.2142857142857142
241,411,438,0.023809523809523725
242,414,430,0.07142857142857129
243,415,472,0.5476190476190477
244,416,454,0.33333333333333315
245,417,484,0.1428571428571428
246,420,503,0.5714285714285714
247,421,500,0.16666666666666652
248,422,395,0.023809523809523725
249,424,436,0.3095238095238094
250,425,487,0.40476190476190466
251,426,511,0.04761904761904756
252,427,523,0.1428571428571428
253,428,478,0.23809523809523792
254,429,477,0.09523809523809523
255,430,498,0.23809523809523792
256,431,452,0.9047619047619048
257,432,464,0.11904761904761896
258,433,459,0.09523809523809523
259,434,474,0.38095238095238093
260,435,514,0.33333333333333315
261,437,445,0.3095238095238094
262,438,470,0.19047619047619035
263,439,473,0.07142857142857129
264,440,423,0.07142857142857129
265,442,425,0.023809523809523725
266,445,415,0.11904761904761896
267,446,512,0.16666666666666652
268,448,515,0.11904761904761896
269,449,536,0.1428571428571428
270,450,499,0.09523809523809523
271,451,509,0.19047619047619035
272,452,502,0.26190476190476186
273,453,463,0.38095238095238093
274,454,538,0.5952380952380951
275,455,506,0.2142857142857142
276,456,530,0.23809523809523792
277,457,469,0.23809523809523792
278,458,504,0.2857142857142856
279,459,488,0.47619047619047605
280,460,491,0.1428571428571428
281,461,507,0.2857142857142856
282,462,486,0.1428571428571428
283,463,482,0.04761904761904756
284,464,501,0.26190476190476186
285,467,493,0.11904761904761896
286,469,513,0.11904761904761896
287,477,490,0.26190476190476186
288,478,531,0.33333333333333315
289,480,492,0.38095238095238093
290,481,495,0.19047619047619035
291,482,520,0.16666666666666652
292,485,526,0.16666666666666652
293,488,550,0.33333333333333315
294,494,537,0.2857142857142856
295,496,496,0.33333333333333315
296,498,556,0.2142857142857142
297,499,547,0.2142857142857142
298,500,540,0.23809523809523792
299,501,517,0.1428571428571428
300,502,479,0.5476190476190477
301,504,527,0.09523809523809523
302,506,602,0.2142857142857142
303,511,528,0.19047619047619035
304,513,532,0.3571428571428571
305,514,533,0.11904761904761896
306,517,549,0.1428571428571428
307,518,593,0.16666666666666652
308,520,557,0.33333333333333315
309,523,598,0.38095238095238093
310,526,580,0.23809523809523792
311,527,585,0.2857142857142856
312,528,516,0.6904761904761905
313,529,570,0.40476190476190466
314,530,567,0.23809523809523792
315,532,565,0.023809523809523725
316,537,578,0.1428571428571428
317,539,559,0.07142857142857129
318,540,542,0.23809523809523792
319,541,569,0.16666666666666652
320,545,575,1.5476190476190477
321,546,581,0.023809523809523725
322,547,571,0.2142857142857142
323,548,564,0.3571428571428571
324,551,604,0.2142857142857142
325,553,589,0.5714285714285714
326,554,579,0.1428571428571428
327,555,600,0.09523809523809523
328,556,596,0.4285714285714285
329,559,574,0.16666666666666652
330,565,595,0.2857142857142856
331,566,548,0.3095238095238094
332,568,582,0.1428571428571428
333,575,587,0.3571428571428571
334,576,601,0.45238095238095233
335,577,625,0.4285714285714285
336,578,606,0.5952380952380951
337,579,605,0.19047619047619035
338,582,616,0.2142857142857142
339,583,653,0.7619047619047619
340,587,619,0.3095238095238094
341,588,627,0.2142857142857142
342,589,620,0.738095238095238
343,591,607,0.09523809523809523
344,594,663,0.26190476190476186
345,598,610,0.5714285714285714
346,599,645,0.33333333333333315
347,600,614,0.33333333333333315
348,601,608,0.1428571428571428
349,602,626,0.8095238095238095
350,604,631,0.11904761904761896
351,605,682,0.2142857142857142
352,607,633,0.45238095238095233
353,608,642,0.33333333333333315
354,609,644,0.4285714285714285
355,610,655,0.23809523809523792
356,611,629,0.40476190476190466
357,613,681,0.16666666666666652
358,614,676,0.09523809523809523
359,615,652,0.09523809523809523
360,618,662,0.07142857142857129
361,622,658,0.5952380952380951
362,626,621,0.45238095238095233
363,628,677,0.23809523809523792
364,629,679,0.6428571428571428
365,630,687,0.5952380952380951
366,631,661,0.07142857142857129
367,637,649,0.38095238095238093
368,639,638,0.023809523809523725
369,641,688,0.33333333333333315
370,642,697,0.45238095238095233
371,644,668,0.11904761904761896
372,645,678,0.07142857142857129
373,646,670,0.3095238095238094
374,647,706,0.3571428571428571
375,650,686,0.09523809523809523
376,651,691,0.16666666666666652
377,652,6332,0.3095238095238094
378,654,671,0.4285714285714285
379,655,673,0.45238095238095233
380,656,714,0.5714285714285714
381,658,708,0.23809523809523792
382,659,684,0.0
383,660,698,0.3095238095238094
384,662,704,0.4285714285714285
385,663,685,0.11904761904761896
386,665,696,0.47619047619047605
387,666,715,1.0714285714285714
388,668,693,0.2857142857142856
389,673,733,0.3095238095238094
390,674,750,0.2142857142857142
391,675,735,0.07142857142857129
392,677,732,0.9047619047619048
393,680,716,0.8809523809523809
394,684,739,0.07142857142857129
395,685,720,0.47619047619047605
396,687,796,0.09523809523809523
397,688,730,0.19047619047619035
398,689,736,0.33333333333333315
399,691,748,0.16666666666666652
400,692,738,0.619047619047619
401,693,765,0.07142857142857129
402,694,722,0.09523809523809523
