immune_id,tumor_id,score
2,0.0,2.0
11,2.0,0.8333333333333333
12,16.0,1.1428571428571428
13,17.0,0.5952380952380951
14,30.0,0.4285714285714285
15,18.0,0.3095238095238094
16,0.0,2.0
17,20.0,0.5952380952380951
18,0.0,2.0
19,33.0,0.40476190476190466
20,0.0,2.0
21,29.0,0.7142857142857142
22,0.0,2.0
23,32.0,0.38095238095238093
24,37.0,0.3095238095238094
25,36.0,0.8095238095238095
26,39.0,0.9523809523809523
27,38.0,1.1428571428571428
28,41.0,0.619047619047619
29,34.0,1.0476190476190477
30,42.0,0.9285714285714286
31,0.0,2.0
32,46.0,0.4285714285714285
33,44.0,0.6428571428571428
34,50.0,0.9761904761904762
35,58.0,0.9285714285714286
36,40.0,0.619047619047619
37,59.0,0.738095238095238
38,51.0,0.40476190476190466
39,0.0,2.0
40,0.0,2.0
41,62.0,0.16666666666666652
42,52.0,0.6428571428571428
43,56.0,1.0952380952380953
44,65.0,0.19047619047619035
45,67.0,0.3095238095238094
46,0.0,2.0
47,48.0,0.7619047619047619
48,0.0,2.0
49,70.0,1.0714285714285714
50,97.0,0.7619047619047619
51,0.0,2.0
52,89.0,1.0952380952380953
53,75.0,0.5714285714285714
54,84.0,0.9761904761904762
55,99.0,1.1904761904761905
56,82.0,0.38095238095238093
57,112.0,1.3571428571428572
58,73.0,0.5714285714285714
59,94.0,1.4761904761904763
60,0.0,2.0
61,0.0,2.0
62,74.0,0.8095238095238095
63,80.0,1.0714285714285714
64,107.0,1.0476190476190477
65,0.0,2.0
66,113.0,1.4285714285714286
69,90.0,0.0
70,104.0,0.40476190476190466
71,101.0,0.7142857142857142
72,0.0,2.0
73,126.0,1.2857142857142858
74,128.0,0.9285714285714286
75,0.0,2.0
76,102.0,0.5714285714285714
77,96.0,0.6666666666666665
78,98.0,0.8809523809523809
79,0.0,2.0
80,105.0,0.07142857142857129
81,0.0,2.0
82,137.0,0.40476190476190466
83,0.0,2.0
84,0.0,2.0
85,0.0,2.0
86,129.0,0.8571428571428571
87,103.0,0.9047619047619048
88,117.0,0.2142857142857142
89,0.0,2.0
90,136.0,0.45238095238095233
91,109.0,0.5952380952380951
92,140.0,1.0238095238095237
93,0.0,2.0
94,0.0,2.0
95,0.0,2.0
96,133.0,1.3333333333333335
98,160.0,0.45238095238095233
99,153.0,1.0
100,115.0,0.7857142857142857
101,0.0,2.0
102,118.0,0.5714285714285714
103,124.0,0.7142857142857142
104,148.0,0.7619047619047619
