immune_id,tumor_id,score
2,0.0,2.0
3,7.0,0.45238095238095233
4,0.0,2.0
5,0.0,2.0
6,0.0,2.0
7,11.0,0.8571428571428571
8,0.0,2.0
9,0.0,2.0
10,0.0,2.0
11,9.0,0.2857142857142856
12,0.0,2.0
13,0.0,2.0
14,0.0,2.0
15,0.0,2.0
16,0.0,2.0
17,14.0,1.0238095238095237
18,0.0,2.0
19,0.0,2.0
20,0.0,2.0
21,0.0,2.0
22,0.0,2.0
23,0.0,2.0
24,3207.0,1.2619047619047619
25,0.0,2.0
26,19.0,0.26190476190476186
27,20.0,0.3095238095238094
28,0.0,2.0
29,0.0,2.0
30,0.0,2.0
31,0.0,2.0
32,24.0,0.7857142857142857
33,23.0,0.8571428571428571
34,0.0,2.0
35,28.0,0.7142857142857142
36,27.0,0.45238095238095233
37,0.0,2.0
38,36.0,0.5952380952380951
39,0.0,2.0
40,42.0,0.47619047619047605
41,40.0,0.9047619047619048
42,39.0,0.738095238095238
43,43.0,0.4285714285714285
44,46.0,0.8095238095238095
45,0.0,2.0
46,47.0,1.2142857142857144
47,49.0,0.4999999999999999
48,52.0,0.26190476190476186
49,45.0,0.26190476190476186
50,0.0,2.0
51,0.0,2.0
52,53.0,0.9523809523809523
53,0.0,2.0
54,0.0,2.0
55,0.0,2.0
56,54.0,0.9523809523809523
57,0.0,2.0
58,0.0,2.0
59,0.0,2.0
60,58.0,0.5476190476190477
61,60.0,0.7857142857142857
62,0.0,2.0
63,0.0,2.0
64,0.0,2.0
65,0.0,2.0
66,0.0,2.0
67,0.0,2.0
68,68.0,0.3095238095238094
69,0.0,2.0
70,0.0,2.0
71,0.0,2.0
72,70.0,0.45238095238095233
73,66.0,0.4285714285714285
74,77.0,0.3571428571428571
75,0.0,2.0
76,0.0,2.0
77,72.0,0.33333333333333315
78,69.0,0.3095238095238094
79,0.0,2.0
80,0.0,2.0
81,0.0,2.0
82,0.0,2.0
83,82.0,0.16666666666666652
84,0.0,2.0
85,75.0,0.9047619047619048
87,0.0,2.0
88,0.0,2.0
89,0.0,2.0
90,0.0,2.0
91,0.0,2.0
92,90.0,0.26190476190476186
93,0.0,2.0
94,0.0,2.0
95,0.0,2.0
96,91.0,0.3571428571428571
97,0.0,2.0
98,83.0,0.2142857142857142
99,98.0,0.11904761904761896
100,0.0,2.0
101,0.0,2.0
102,104.0,0.7619047619047619
103,86.0,0.4999999999999999
104,97.0,0.23809523809523792
105,89.0,0.16666666666666652
106,0.0,2.0
107,88.0,0.6666666666666665
108,0.0,2.0
109,0.0,2.0
110,0.0,2.0
111,103.0,0.16666666666666652
112,102.0,0.5714285714285714
113,0.0,2.0
115,108.0,0.16666666666666652
116,106.0,0.11904761904761896
117,0.0,2.0
118,0.0,2.0
119,0.0,2.0
120,116.0,0.9523809523809523
121,0.0,2.0
123,0.0,2.0
124,0.0,2.0
125,0.0,2.0
126,0.0,2.0
127,0.0,2.0
128,125.0,0.45238095238095233
129,118.0,0.8809523809523809
130,0.0,2.0
131,119.0,0.09523809523809523
132,122.0,0.07142857142857129
133,142.0,0.38095238095238093
134,0.0,2.0
135,0.0,2.0
136,0.0,2.0
137,136.0,0.8095238095238095
138,139.0,0.8809523809523809
139,0.0,2.0
140,0.0,2.0
141,0.0,2.0
142,140.0,0.26190476190476186
143,117.0,0.1428571428571428
144,0.0,2.0
145,137.0,0.16666666666666652
146,0.0,2.0
147,0.0,2.0
148,0.0,2.0
149,144.0,0.09523809523809523
150,0.0,2.0
151,145.0,0.40476190476190466
152,0.0,2.0
153,0.0,2.0
154,0.0,2.0
155,161.0,0.47619047619047605
156,150.0,0.6428571428571428
157,0.0,2.0
158,138.0,1.0476190476190477
159,0.0,2.0
160,146.0,0.38095238095238093
161,0.0,2.0
162,164.0,0.6666666666666665
163,0.0,2.0
164,157.0,0.26190476190476186
165,160.0,0.6904761904761905
166,0.0,2.0
167,171.0,0.33333333333333315
168,0.0,2.0
169,187.0,0.9047619047619048
170,167.0,0.6666666666666665
171,168.0,0.8571428571428571
172,0.0,2.0
173,174.0,0.4999999999999999
174,153.0,0.19047619047619035
175,0.0,2.0
176,0.0,2.0
177,180.0,0.8333333333333333
178,185.0,1.1904761904761905
179,0.0,2.0
180,172.0,1.3333333333333335
181,0.0,2.0
182,175.0,0.7619047619047619
183,179.0,0.9523809523809523
184,170.0,0.9047619047619048
185,0.0,2.0
186,198.0,0.3571428571428571
187,186.0,0.8333333333333333
189,0.0,2.0
190,0.0,2.0
191,0.0,2.0
192,192.0,1.3095238095238095
193,196.0,0.7857142857142857
194,200.0,0.8333333333333333
195,202.0,0.8333333333333333
196,205.0,0.6428571428571428
197,193.0,0.6428571428571428
198,0.0,2.0
199,0.0,2.0
200,0.0,2.0
201,0.0,2.0
202,199.0,1.0238095238095237
203,0.0,2.0
204,212.0,0.5476190476190477
205,0.0,2.0
206,0.0,2.0
207,0.0,2.0
208,0.0,2.0
209,221.0,0.7619047619047619
210,213.0,0.7619047619047619
211,0.0,2.0
213,0.0,2.0
214,0.0,2.0
215,0.0,2.0
216,0.0,2.0
217,220.0,0.738095238095238
218,0.0,2.0
219,224.0,1.0476190476190477
220,229.0,1.0714285714285714
221,0.0,2.0
222,0.0,2.0
223,0.0,2.0
224,0.0,2.0
225,245.0,0.9047619047619048
226,225.0,1.666666666666667
227,236.0,0.619047619047619
228,0.0,2.0
229,235.0,1.5714285714285716
230,240.0,0.9285714285714286
231,0.0,2.0
232,0.0,2.0
233,246.0,0.7142857142857142
234,237.0,0.5476190476190477
235,223.0,0.23809523809523792
236,0.0,2.0
237,242.0,0.6666666666666665
238,0.0,2.0
240,247.0,0.8809523809523809
241,0.0,2.0
242,0.0,2.0
243,0.0,2.0
244,260.0,0.7857142857142857
245,0.0,2.0
246,0.0,2.0
247,257.0,0.738095238095238
248,0.0,2.0
249,253.0,0.8571428571428571
250,264.0,1.2380952380952381
251,0.0,2.0
252,265.0,1.3333333333333335
254,263.0,0.9761904761904762
255,261.0,1.3333333333333335
256,0.0,2.0
257,275.0,1.4523809523809523
258,280.0,0.8095238095238095
259,270.0,0.5714285714285714
260,267.0,0.738095238095238
261,0.0,2.0
262,272.0,0.40476190476190466
263,276.0,1.2380952380952381
264,0.0,2.0
265,268.0,1.4285714285714286
266,0.0,2.0
267,289.0,0.7857142857142857
268,0.0,2.0
269,281.0,0.9047619047619048
270,285.0,1.0952380952380953
271,0.0,2.0
272,294.0,0.7142857142857142
273,288.0,1.1666666666666667
274,0.0,2.0
275,0.0,2.0
276,0.0,2.0
277,0.0,2.0
278,0.0,2.0
279,301.0,0.5952380952380951
280,0.0,2.0
281,0.0,2.0
282,0.0,2.0
283,307.0,0.9047619047619048
284,0.0,2.0
285,311.0,1.3333333333333335
286,0.0,2.0
287,319.0,1.2142857142857144
288,0.0,2.0
289,0.0,2.0
290,317.0,0.7619047619047619
291,314.0,1.0238095238095237
292,0.0,2.0
293,0.0,2.0
294,325.0,0.9047619047619048
295,0.0,2.0
296,316.0,0.9285714285714286
297,0.0,2.0
298,0.0,2.0
299,0.0,2.0
300,340.0,0.6904761904761905
301,330.0,0.8333333333333333
302,339.0,1.2619047619047619
303,0.0,2.0
304,328.0,0.738095238095238
305,336.0,0.619047619047619
306,0.0,2.0
307,0.0,2.0
309,347.0,0.9047619047619048
310,332.0,0.7619047619047619
311,0.0,2.0
312,338.0,0.38095238095238093
313,346.0,0.6904761904761905
314,0.0,2.0
315,348.0,0.8333333333333333
316,335.0,0.619047619047619
317,0.0,2.0
318,345.0,0.7619047619047619
319,358.0,0.619047619047619
320,0.0,2.0
321,352.0,1.4047619047619049
322,356.0,0.738095238095238
323,0.0,2.0
324,0.0,2.0
325,372.0,0.9285714285714286
326,364.0,1.2380952380952381
327,353.0,0.6904761904761905
328,371.0,1.4047619047619049
329,0.0,2.0
330,0.0,2.0
331,0.0,2.0
332,361.0,0.8571428571428571
333,0.0,2.0
334,370.0,1.1428571428571428
335,377.0,0.7142857142857142
336,0.0,2.0
337,0.0,2.0
338,0.0,2.0
339,0.0,2.0
340,0.0,2.0
341,0.0,2.0
342,374.0,0.7619047619047619
343,0.0,2.0
344,0.0,2.0
345,380.0,1.619047619047619
346,0.0,2.0
347,0.0,2.0
348,388.0,0.8571428571428571
349,395.0,1.5952380952380953
350,386.0,1.1904761904761905
351,383.0,1.4523809523809523
352,0.0,2.0
353,385.0,0.738095238095238
354,399.0,0.8809523809523809
355,0.0,2.0
356,0.0,2.0
357,0.0,2.0
358,0.0,2.0
359,411.0,0.7857142857142857
360,0.0,2.0
362,0.0,2.0
363,396.0,0.5952380952380951
364,0.0,2.0
365,400.0,0.9047619047619048
366,0.0,2.0
367,0.0,2.0
368,413.0,0.9285714285714286
369,0.0,2.0
370,410.0,0.9285714285714286
371,0.0,2.0
372,421.0,0.6904761904761905
373,419.0,1.2619047619047619
374,0.0,2.0
375,0.0,2.0
376,0.0,2.0
377,428.0,1.2380952380952381
378,0.0,2.0
379,425.0,0.8809523809523809
380,0.0,2.0
381,0.0,2.0
382,430.0,1.3333333333333335
383,0.0,2.0
384,0.0,2.0
385,0.0,2.0
386,440.0,0.738095238095238
387,445.0,1.1666666666666667
388,0.0,2.0
390,0.0,2.0
391,0.0,2.0
392,459.0,1.2619047619047619
393,0.0,2.0
394,0.0,2.0
395,449.0,0.4285714285714285
396,444.0,0.5238095238095237
397,458.0,0.7857142857142857
398,0.0,2.0
399,3214.0,1.4761904761904763
400,460.0,0.3095238095238094
401,468.0,0.619047619047619
402,469.0,1.0714285714285714
403,0.0,2.0
404,475.0,0.38095238095238093
405,478.0,0.6904761904761905
406,473.0,1.1666666666666667
408,0.0,2.0
409,0.0,2.0
410,0.0,2.0
411,0.0,2.0
412,477.0,0.7619047619047619
413,0.0,2.0
414,479.0,1.0238095238095237
415,0.0,2.0
416,480.0,0.8571428571428571
417,0.0,2.0
418,0.0,2.0
419,0.0,2.0
420,483.0,1.4285714285714286
421,0.0,2.0
422,0.0,2.0
423,0.0,2.0
424,0.0,2.0
425,0.0,2.0
426,0.0,2.0
427,0.0,2.0
428,0.0,2.0
429,0.0,2.0
430,0.0,2.0
431,496.0,0.6666666666666665
432,498.0,0.8571428571428571
433,0.0,2.0
434,499.0,0.9761904761904762
435,0.0,2.0
436,0.0,2.0
437,0.0,2.0
438,0.0,2.0
439,0.0,2.0
440,504.0,1.0476190476190477
441,0.0,2.0
442,0.0,2.0
443,507.0,0.3571428571428571
444,0.0,2.0
445,510.0,0.2857142857142856
446,513.0,1.0714285714285714
447,0.0,2.0
448,514.0,0.2857142857142856
449,0.0,2.0
450,0.0,2.0
451,521.0,0.6904761904761905
452,525.0,0.33333333333333315
453,0.0,2.0
454,0.0,2.0
455,3218.0,1.0952380952380953
456,0.0,2.0
457,0.0,2.0
458,0.0,2.0
459,0.0,2.0
460,0.0,2.0
461,0.0,2.0
462,0.0,2.0
463,0.0,2.0
464,0.0,2.0
465,550.0,0.7142857142857142
466,0.0,2.0
467,0.0,2.0
468,547.0,0.5476190476190477
469,0.0,2.0
470,0.0,2.0
471,3219.0,0.7619047619047619
472,553.0,0.7142857142857142
473,0.0,2.0
474,0.0,2.0
475,0.0,2.0
476,0.0,2.0
477,0.0,2.0
478,0.0,2.0
479,557.0,0.5714285714285714
480,0.0,2.0
481,0.0,2.0
482,0.0,2.0
483,0.0,2.0
484,559.0,0.5714285714285714
485,556.0,0.4999999999999999
486,562.0,1.0
487,558.0,1.0714285714285714
488,0.0,2.0
489,0.0,2.0
491,0.0,2.0
492,0.0,2.0
493,0.0,2.0
494,565.0,1.3333333333333335
495,0.0,2.0
496,0.0,2.0
497,570.0,1.0714285714285714
498,564.0,0.5714285714285714
499,0.0,2.0
500,566.0,0.26190476190476186
501,0.0,2.0
502,0.0,2.0
503,569.0,0.3571428571428571
504,0.0,2.0
505,0.0,2.0
506,0.0,2.0
507,579.0,0.6904761904761905
508,0.0,2.0
509,0.0,2.0
510,573.0,0.7619047619047619
511,0.0,2.0
512,0.0,2.0
513,0.0,2.0
514,587.0,0.3095238095238094
515,0.0,2.0
516,589.0,0.19047619047619035
517,0.0,2.0
518,0.0,2.0
519,0.0,2.0
520,0.0,2.0
521,0.0,2.0
522,597.0,1.2857142857142858
523,0.0,2.0
524,0.0,2.0
525,0.0,2.0
526,0.0,2.0
527,0.0,2.0
528,0.0,2.0
529,0.0,2.0
530,599.0,0.4999999999999999
531,0.0,2.0
532,0.0,2.0
533,0.0,2.0
534,608.0,0.40476190476190466
535,607.0,0.19047619047619035
536,0.0,2.0
537,0.0,2.0
538,3226.0,1.1904761904761905
