CellID,x,y
90,308.6373626373626,1248.9450549450548
91,307.87610619469024,937.575221238938
92,307.8333333333333,1423.7826086956522
93,309.5681818181818,1440.7272727272727
94,309.84615384615387,1502.2307692307693
95,310.3636363636364,1517.090909090909
96,309.47222222222223,1221.2430555555557
97,309.72727272727275,1372.0584415584417
98,311.83870967741933,1004.5887096774194
99,310.86725663716817,1239.858407079646
100,313.0260416666667,1260.0260416666667
101,312.29296875,1208.92578125
102,314.03409090909093,918.818181818182
103,313.378640776699,962.6601941747572
104,314.4555555555556,979.1944444444443
105,314.0050505050505,992.2676767676768
106,313.47926267281105,1170.6912442396313
107,314.53125,1381.5208333333333
108,314.4462365591398,1274.1021505376343
109,317.3333333333333,1337.958904109589
110,316.30555555555554,1548.6458333333333
111,314.9028571428572,1187.8228571428572
112,316.3855421686747,1352.2048192771083
113,315.25925925925924,1589.977777777778
114,318.2638888888889,798.3611111111111
115,318.4871794871795,1248.1538461538462
116,318.3537414965986,1457.0748299319728
117,320.2768361581921,1564.1186440677966
118,319.48387096774195,1486.5870967741937
119,320.53932584269666,1437.1011235955057
120,320.2028985507246,1517.2536231884058
121,320.565445026178,1158.0261780104713
122,322.6355140186916,1289.3084112149534
123,325.8095238095238,903.3333333333334
124,325.3515625,946.34375
125,326.01063829787233,1301.9255319148936
126,324.3888888888889,1459.2777777777778
127,330.21311475409834,908.3934426229508
128,325.7432432432432,1201.7162162162165
129,323.4427083333333,1384.3020833333333
130,324.8,1611.08
131,324.74666666666667,919.6977777777778
132,326.0430107526882,1496.516129032258
133,325.30808080808083,971.2777777777778
134,327.8395061728395,1410.4938271604938
135,326.3766233766234,1243.4545454545455
136,327.2480620155039,1550.8682170542636
137,328.1578947368421,1505.6052631578948
138,328.2,797.4571428571429
139,329.3836206896552,1329.1293103448277
140,329.90058479532166,935.514619883041
141,328.9807692307692,1261.5961538461538
142,329.5,1621.9666666666667
143,334.55555555555554,1673.9333333333334
144,334.9886363636364,1436.8977272727273
145,335.6569343065693,1464.890510948905
146,335.8666666666667,1540.8833333333334
147,333.672,1560.28
148,335.81081081081084,1662.081081081081
149,336.72727272727275,1350.939393939394
150,336.05464480874315,1413.4043715846994
151,339.765625,884.359375
152,337.1458333333333,1319.9375
153,336.9009009009009,1528.5045045045044
154,338.09859154929575,872.1971830985915
155,338.06849315068496,1389.2602739726028
156,338.0,1398.3703703703704
157,339.8980891719745,1164.3821656050957
158,339.1125541125541,1202.3722943722944
159,338.38461538461536,1301.362637362637
160,338.7809917355372,1648.2644628099174
161,340.61682242990656,1121.7102803738317
162,341.7674418604651,1586.750830564784
163,341.40776699029124,1496.873786407767
164,342.075,1229.725
165,341.4482758620689,1366.4137931034484
166,342.48175182481754,1425.3357664233577
167,344.4347826086956,849.3695652173913
168,342.9807692307692,867.1730769230769
169,343.5049504950495,1054.2376237623762
170,343.2857142857143,1693.5
171,344.58385093167703,1175.248447204969
172,343.8224852071006,1676.9585798816568
173,344.6814159292035,1141.495575221239
174,344.5402298850575,1358.4137931034484
175,344.4468085106383,900.9042553191488
176,345.6351351351352,1380.0675675675675
177,345.2658227848101,1518.0506329113923
178,345.5581395348837,877.3488372093024
179,345.7602739726028,1102.7945205479452
180,347.59090909090907,1392.75
181,348.65098039215684,1550.521568627451
182,346.88770053475935,1659.2513368983955
183,349.25274725274727,1438.6483516483515
185,349.4673913043478,1503.1630434782608
186,350.6885245901639,838.7540983606557
187,350.06666666666666,1022.75
188,350.2043010752688,1531.9032258064517
189,351.4714285714286,825.6
190,351.86,1258.22
191,352.03968253968253,1275.6984126984128
192,351.22972972972974,1322.608108108108
193,350.69398907103823,1416.8743169398906
194,351.71666666666664,1522.1
195,351.25396825396825,887.1587301587301
196,352.5079365079365,1541.2222222222222
197,352.87012987012986,1052.7662337662337
198,353.8,1463.44
199,353.3697478991597,1695.428571428571
200,353.8121827411168,1383.527918781726
201,355.4142857142857,1712.0
202,353.72727272727275,852.5545454545454
203,353.1923076923077,863.0432692307693
204,355.9803921568628,1401.18954248366
205,354.3,1431.6125
206,355.3168316831683,1495.5049504950496
207,354.80130293159607,1579.6123778501628
208,356.22727272727275,1093.590909090909
209,355.8720930232558,1350.4651162790697
210,355.112,1513.496
211,355.3333333333333,1595.3703703703704
212,357.60714285714283,1561.875
213,357.841059602649,1194.0264900662253
214,356.8095238095238,1333.142857142857
215,357.5232558139535,1446.639534883721
216,358.55223880597015,1133.179104477612
217,358.40625,1214.015625
218,359.3809523809524,1363.8174603174602
219,359.81756756756755,1081.837837837838
220,360.01418439716315,1473.0354609929077
221,360.88321167883214,1250.8248175182482
222,360.2857142857143,1663.5
223,361.5921052631579,1724.842105263158
224,360.8928571428572,1417.678571428571
225,361.9690721649485,833.5670103092783
226,362.504132231405,881.8842975206611
227,363.60493827160496,1351.0864197530864
228,362.2619047619048,1389.9761904761904
229,363.6142857142857,1408.5285714285717
230,363.5,1491.6363636363635
231,363.7985074626866,1270.1641791044776
232,364.42105263157896,1290.491228070175
233,363.1136363636364,1460.0454545454545
234,363.25714285714287,1539.107142857143
235,363.8030303030303,1700.0050505050506
236,365.66906474820144,1204.7913669064749
237,364.4782608695652,1378.0869565217392
238,364.3035714285714,1398.625
239,364.19727891156464,1715.8027210884354
240,365.3333333333333,1430.3958333333333
241,366.06060606060606,935.5757575757576
242,366.1190476190476,1036.2619047619048
243,366.0,1217.3216783216783
244,367.13793103448273,1642.0862068965516
245,366.9411764705882,1088.2745098039215
246,365.9887640449438,1186.943820224719
247,367.3304347826087,1364.182608695652
248,368.4496644295302,1746.4295302013422
249,368.29285714285714,844.8714285714286
250,368.05882352941177,1010.4575163398692
251,368.5945945945946,1241.2905405405406
252,368.875,823.2083333333334
253,369.46875,855.4375
254,370.70666666666665,1422.56
255,369.0815217391304,1529.2717391304348
256,371.1730769230769,1153.0576923076924
257,370.4074074074074,1296.0864197530864
258,370.1142857142857,1348.7714285714285
259,371.73333333333335,1096.3333333333333
260,371.74311926605503,1434.9357798165138
261,370.8782608695652,1730.3478260869565
262,371.6,1408.0333333333333
263,372.54330708661416,1495.1496062992126
264,372.2592592592592,1517.5185185185185
265,371.20416666666665,1564.5
266,370.80898876404495,831.4719101123595
267,372.8924731182796,1020.516129032258
268,373.0,1108.1538461538462
269,372.8888888888889,1267.047619047619
270,373.7272727272728,919.5454545454544
271,373.55232558139534,1649.6162790697674
272,374.8064516129032,886.5645161290323
273,375.0377358490566,1075.7169811320755
274,374.7608695652174,1576.2246376811595
275,375.0337078651685,1699.112359550562
276,373.4925373134328,1714.865671641791
277,375.2133333333333,1036.6133333333332
278,375.5869565217391,1381.6739130434785
279,374.66265060240966,1633.0481927710844
280,376.244094488189,1218.8661417322835
281,375.753164556962,1366.759493670886
282,376.80392156862746,961.4444444444443
283,376.9007092198581,1203.085106382979
284,377.61764705882354,1330.8529411764705
285,377.2641509433962,1444.6037735849056
286,378.319587628866,1507.3711340206185
287,378.4302325581396,1084.7325581395348
288,379.0117647058824,1234.5176470588235
289,378.3829787234043,1311.968085106383
290,378.3150684931507,1747.835616438356
291,379.6296296296296,902.1296296296296
292,379.27868852459017,1108.7267759562842
293,380.6890756302521,934.436974789916
294,381.13953488372096,1179.0
295,380.21794871794873,1487.923076923077
296,378.6538461538461,1754.7307692307693
297,381.8292682926829,1392.6951219512196
298,382.57142857142856,1278.732142857143
299,384.7543859649123,866.4561403508771
300,382.7,1021.1357142857142
301,382.3529411764706,1210.1764705882354
302,384.1547619047619,1296.7380952380952
303,383.3636363636364,1478.25
304,382.7536231884058,1534.8840579710145
305,384.32089552238807,1040.7089552238806
306,383.5230769230769,1696.569230769231
307,383.8571428571428,1190.2380952380952
308,383.9824561403509,1220.1052631578948
309,385.9140625,945.3359375
310,388.30392156862746,1075.0686274509803
311,385.54545454545456,1356.3471074380166
312,384.2448979591837,1496.8775510204082
313,384.7650602409639,1567.9096385542168
314,385.55652173913046,1724.3304347826088
315,387.90579710144925,1345.2028985507247
316,385.6,1771.28
317,387.18,851.0
318,386.75384615384615,1287.2615384615383
319,386.3622047244094,1327.9055118110236
320,387.51666666666665,804.6166666666667
321,387.61,1241.53
322,387.7264150943397,1448.754716981132
323,387.9306930693069,1306.673267326733
324,388.5220588235294,1517.389705882353
326,389.00485436893206,1105.995145631068
327,389.3333333333333,1387.138888888889
328,389.43356643356645,1584.1538461538462
329,388.8633540372671,1743.962732919255
330,390.4068965517241,831.1517241379311
331,389.6455696202532,975.3924050632912
332,390.59090909090907,1050.2272727272727
333,389.7671232876712,1085.013698630137
334,390.3779527559056,1149.3307086614172
335,389.8861788617886,870.0325203252032
336,391.6938775510204,889.6122448979592
337,389.6951219512195,953.5365853658536
338,389.8225806451613,1703.0403225806451
339,391.2941176470589,991.2843137254902
340,391.0845070422535,1180.1478873239437
341,391.4135338345865,1472.8045112781954
342,391.8571428571428,1714.8231292517007
343,392.9090909090909,921.3636363636364
344,393.2,1136.0
345,394.062015503876,1208.093023255814
346,394.88034188034186,1487.1196581196582
347,393.92,1008.8
348,394.4033613445378,1192.6050420168067
349,394.6639344262295,1570.7459016393443
350,395.5925925925926,1247.125925925926
351,395.3777777777778,791.0888888888888
352,395.98333333333335,897.6833333333333
353,396.3418803418804,1334.179487179487
354,396.6410256410256,1531.8974358974358
355,396.1428571428572,1141.1632653061224
356,397.13675213675214,1264.7777777777778
357,397.6666666666667,839.6736111111111
358,396.9375,1083.25
359,398.46153846153845,1099.8461538461538
360,398.3125,1319.125
361,397.6375,1376.26875
362,398.3076923076923,1429.0349650349651
363,398.5531914893617,1516.914893617021
364,398.0821917808219,1780.840182648402
366,399.1,967.9
367,398.4470588235294,987.8470588235294
368,399.9583333333333,1118.5916666666667
369,398.8387096774193,1152.1935483870968
370,397.9206349206349,1167.2328042328045
371,399.07142857142856,1416.3809523809523
372,398.8086419753087,947.9567901234568
373,399.6283783783784,1039.0743243243244
374,399.27272727272725,1801.1818181818182
375,399.4964539007093,1349.290780141844
376,400.77702702702703,1403.4324324324325
377,400.2719298245614,1577.640350877193
378,402.14935064935065,851.5584415584416
379,402.25,878.1176470588235
380,401.2916666666667,1210.5
381,400.29896907216494,1737.4226804123712
382,402.15584415584414,908.5714285714286
383,402.072,1478.024
384,404.7153284671533,1765.9598540145985
385,399.95360824742266,1279.2371134020618
386,404.5609756097561,1695.780487804878
387,404.0,1340.3974358974358
388,404.4310344827586,1365.051724137931
389,404.9032258064516,758.8064516129032
390,405.4285714285714,839.7142857142857
391,403.74285714285713,1488.9142857142858
392,405.6091954022989,961.7126436781608
393,404.7380952380952,1094.5357142857142
394,405.8878504672897,1242.233644859813
395,404.6122448979592,1583.9591836734694
396,406.1637426900585,804.7543859649123
397,406.3483146067416,1058.0
398,406.975,1252.4
399,405.81666666666666,1327.5555555555557
400,406.73553719008265,1567.2644628099174
402,405.5862068965517,1522.6666666666667
403,406.962962962963,1158.7555555555557
404,407.5,1263.866071428571
405,406.7040816326531,1428.6224489795918
406,407.7127659574468,1446.6914893617022
407,407.6388888888889,1122.4444444444443
408,408.8333333333333,1185.4814814814815
409,409.83561643835617,858.417808219178
410,410.0862068965517,930.4224137931036
411,409.3134328358209,1030.2238805970148
412,409.9759036144578,1206.421686746988
413,410.2,1376.2875
414,411.6933333333333,877.36
415,411.3979591836735,1041.8061224489795
416,411.02150537634407,1355.1505376344087
417,410.6607142857143,1472.321428571429
418,411.0,1233.225806451613
419,411.5151515151515,1282.5353535353536
420,412.7345132743363,967.008849557522
421,412.6464646464647,1010.2828282828284
422,412.4666666666666,1454.1333333333334
423,413.1149425287357,1501.9655172413793
425,413.0144927536232,1301.036231884058
426,412.00877192982455,1435.4122807017543
427,412.42105263157896,1726.7744360902257
428,413.7712418300654,811.843137254902
429,413.3333333333333,1076.6266666666668
430,414.3172413793104,1065.5862068965516
431,414.74311926605503,1479.7522935779816
432,414.18055555555554,1516.9444444444443
433,415.6,1544.96
434,415.27131782945736,1820.4651162790697
435,415.4033613445378,780.0546218487395
436,415.6428571428572,911.5833333333334
437,415.7796610169492,1101.5762711864406
438,415.6516853932585,1196.134831460674
439,414.7625899280576,1252.3597122302158
440,416.5086206896552,1489.9310344827586
441,415.17283950617286,1559.8189300411525
442,416.7851239669421,1711.6776859504132
443,417.2760736196319,1131.0981595092026
444,416.0366972477064,1268.2660550458716
445,416.0882352941176,1406.862745098039
446,416.1741935483871,1529.1290322580646
447,416.0,1664.0
448,416.0979020979021,1694.7062937062938
449,416.8636363636364,1773.0
450,416.8595505617977,1753.584269662921
451,417.4434782608696,870.5043478260869
452,417.65625,1365.25625
453,419.140625,740.78125
454,419.1747572815534,1092.5533980582525
455,418.98936170212767,1224.063829787234
456,419.4166666666667,756.1666666666666
457,419.35135135135135,886.5743243243244
458,418.8829787234043,1332.042553191489
459,419.2307692307692,1449.1709401709402
460,419.9710144927536,988.18115942029
461,419.46753246753246,1012.3896103896104
462,419.25735294117646,1283.654411764706
463,420.5984848484849,1342.439393939394
464,422.0125,1810.29375
465,418.586387434555,828.9528795811518
466,421.6736842105263,1112.8526315789477
467,422.0649350649351,1300.7012987012988
468,421.1967213114754,1496.639344262295
469,421.777358490566,1678.0716981132075
470,423.05494505494505,1211.8461538461538
471,423.2170542635659,1468.0387596899225
472,423.528,954.344
473,422.73943661971833,1044.8661971830986
474,423.0810810810811,1311.3783783783783
475,423.4403669724771,967.256880733945
476,423.9090909090909,1098.5757575757575
477,423.9514563106796,1145.6601941747572
479,424.40625,785.11875
480,423.9090909090909,1069.578512396694
481,424.2702702702703,1131.8108108108108
482,424.76216216216216,1644.362162162162
483,425.0095238095238,999.8190476190476
484,426.2022471910112,1201.4719101123596
485,426.4666666666666,1425.575
486,425.1785714285714,1442.0625
487,424.4117647058824,1480.421568627451
488,425.7234042553192,919.4893617021276
489,425.5049019607843,1264.2892156862745
490,426.0487804878049,1290.0853658536585
491,426.2590909090909,1570.0045454545457
492,424.5870967741935,757.8064516129032
493,426.718875502008,814.5020080321285
494,426.5762711864407,1223.0169491525423
495,427.5507246376812,890.0144927536232
496,427.54545454545456,1364.1818181818182
497,427.8641975308642,1374.8333333333333
498,427.8235294117647,1521.0588235294117
499,427.1304347826087,1535.9855072463768
500,426.8369565217391,1696.0652173913045
501,428.7469879518072,936.0843373493976
502,428.4141414141414,1319.020202020202
503,427.2602739726028,1823.8561643835617
504,429.0352941176471,910.0117647058825
505,429.74285714285713,1350.6285714285714
506,427.75100401606426,1773.3453815261043
507,428.4782608695652,1092.9782608695652
508,430.59090909090907,1401.7272727272727
509,429.7704918032787,1490.926229508197
510,428.3333333333333,900.2564102564103
511,429.7702702702703,1080.0945945945946
512,430.4519230769231,1341.1826923076924
513,431.2432432432432,1433.8513513513512
514,432.6683937823834,1455.9481865284974
515,432.3037974683545,1502.4430379746836
516,432.1428571428572,1197.625
517,432.2251308900524,1634.282722513089
518,435.0130718954248,720.2483660130719
519,433.1578947368421,878.0701754385965
520,433.37719298245617,1513.0877192982457
521,433.2567567567568,1547.837837837838
522,432.66,1709.052
523,433.13461538461536,1468.5865384615386
524,433.8778625954199,1723.9923664122136
525,435.0919540229885,977.1494252873564
526,435.05263157894734,1802.2631578947369
527,436.7162162162162,866.3108108108108
528,437.0,921.8
529,435.89516129032256,995.3629032258063
530,435.7037037037037,1065.1296296296296
531,435.6960784313725,1223.5539215686274
532,436.6589147286822,1033.5038759689924
533,436.9473684210527,1136.2236842105262
534,437.0833333333333,1401.5208333333333
535,437.3766233766234,1415.025974025974
536,437.20238095238096,730.7261904761905
537,437.6,1204.5230769230768
538,438.45454545454544,1293.7454545454543
539,437.6206896551725,1378.6436781609195
540,438.94444444444446,1685.3166666666666
541,435.8157894736842,1782.2368421052631
542,438.2247191011236,1324.6629213483145
543,437.9830508474576,1351.3559322033898
544,439.787037037037,795.6111111111111
545,438.921875,1337.4921875
546,439.3333333333333,1480.2
547,439.3421052631579,1487.4736842105262
548,439.0,1540.392
549,439.7692307692308,909.3136094674556
550,440.2685714285714,1567.7942857142857
551,441.0133333333333,1589.1066666666666
552,439.7361111111111,1661.898148148148
553,441.0,761.125
554,440.4758064516129,1431.5725806451612
555,440.6,1506.5733333333333
556,441.7843137254902,1526.2156862745098
557,441.5833333333333,721.45
558,440.9,840.2157894736843
559,441.8404255319149,873.3191489361702
560,442.6578947368421,1063.5
561,442.0757575757576,1213.909090909091
562,443.1851851851852,1446.6851851851852
563,443.54330708661416,782.4724409448819
564,443.7017543859649,1052.3859649122808
565,443.3767123287671,1277.623287671233
566,443.7121212121212,1383.9545454545455
567,445.5405405405405,939.7207207207208
568,443.0205479452055,1000.7397260273972
569,444.1730769230769,1075.4807692307693
570,444.0769230769231,1874.192307692308
571,445.5952380952381,678.9047619047619
572,444.56666666666666,804.6333333333333
573,444.6904761904762,816.3571428571429
574,444.5,1162.0
575,445.683615819209,1405.1638418079096
576,443.7063492063492,1632.8650793650793
577,446.2530120481928,1694.0481927710844
578,446.4090909090909,713.5454545454545
579,445.4714285714286,855.0857142857143
580,446.0245901639344,1202.6311475409836
581,445.6985645933015,1245.0574162679425
582,445.2542372881356,1297.050847457627
583,446.3432835820896,880.0149253731344
584,445.9375,1439.375
585,446.568,1458.36
586,445.9193548387097,1492.6935483870968
587,447.1978021978022,1835.21978021978
588,447.44444444444446,1014.9333333333332
589,447.5882352941176,1334.9411764705883
590,447.1875,1476.875
591,446.5615763546798,1705.487684729064
592,448.20338983050846,1521.915254237288
593,449.6965811965812,1617.628205128205
594,449.2203389830509,762.7457627118644
595,449.1619047619048,954.1238095238097
596,448.7564102564103,976.5
597,447.8,1393.025
598,449.0,1538.2375
599,449.8203883495146,1578.514563106796
600,450.3333333333333,663.8333333333334
601,449.4117647058824,720.5686274509804
602,449.910447761194,774.3731343283582
603,449.4033613445378,1507.571428571429
604,451.6458333333333,751.0208333333334
605,450.7171717171717,1181.080808080808
606,450.62589928057554,1273.0575539568345
607,451.4705882352941,1054.575163398693
608,452.4096385542169,1064.8072289156626
609,451.9782608695652,1026.0434782608695
610,451.6875,1327.125
611,451.8343195266272,1682.2366863905324
612,452.9285714285714,1774.857142857143
613,452.7647058823529,966.0588235294116
614,453.4357142857143,1228.7428571428572
615,453.0697674418605,1386.6201550387598
616,453.1061946902655,1867.796460176991
617,454.0657894736842,836.828947368421
618,453.9640287769784,903.8920863309352
619,454.53333333333336,1406.0666666666666
620,453.0387596899225,1036.5813953488373
621,454.8721804511278,1416.0526315789473
622,454.6666666666667,1855.1944444444443
623,455.5154639175258,1169.8659793814434
624,454.97857142857146,1317.4857142857145
625,455.4715447154472,1467.4634146341464
626,455.4333333333333,1559.4333333333334
627,457.2620320855615,1742.1604278074867
628,456.1666666666667,1766.689393939394
629,454.23021582733816,1806.6438848920864
630,454.94505494505495,712.2087912087912
631,456.10869565217394,1255.7282608695652
632,457.4772727272728,732.9375
633,456.6780821917809,1096.4931506849316
634,457.02762430939225,1206.0441988950276
635,456.51666666666665,1289.5
636,456.5,1365.5
637,456.9830508474576,1569.9322033898304
638,458.33986928104576,1724.68954248366
639,459.0223463687151,782.7206703910615
640,457.496855345912,848.0251572327044
641,457.1547619047619,1266.7261904761904
642,458.457627118644,1434.6440677966102
643,458.010101010101,1543.7878787878788
644,458.578947368421,674.2719298245614
645,459.109243697479,645.3193277310925
646,459.40625,1014.5625
647,458.9333333333333,1506.6666666666667
648,459.76119402985074,1753.1641791044776
649,459.3098591549296,1829.3098591549297
650,459.0204081632653,753.8877551020408
651,460.3428571428572,863.0857142857143
652,459.6696428571428,924.1160714285714
653,460.3310810810811,1609.641891891892
654,461.962962962963,1664.174074074074
655,459.8780487804878,1694.0447154471544
656,459.88235294117646,1848.8823529411768
657,464.3551401869159,1642.5700934579438
658,461.2142857142857,991.1558441558442
659,461.26174496644296,1278.993288590604
660,461.25,1403.6818181818182
661,461.6827586206896,1444.0689655172414
662,461.49655172413793,1487.3862068965518
663,462.0421052631579,827.2736842105263
664,462.1290322580645,1419.2903225806451
665,462.16326530612247,1875.857142857143
666,462.6547619047619,1892.654761904762
667,463.4938271604938,772.1234567901234
668,462.7142857142857,1390.5
669,462.73333333333335,1856.7
670,464.09027777777777,1135.7916666666667
671,463.2788461538461,1460.423076923077
672,463.6758620689655,1475.8206896551724
673,464.44444444444446,1529.2777777777778
674,463.9113924050633,1619.3164556962026
675,465.2767857142857,797.2767857142857
676,462.4262295081968,912.3524590163936
677,466.1684210526316,877.2736842105263
678,467.8362068965517,1631.4310344827586
679,466.0740740740741,818.7407407407408
680,465.7068965517241,851.0
681,465.8415841584159,945.3168316831684
682,465.7638888888889,1062.486111111111
683,466.72527472527474,1027.142857142857
684,467.1981132075472,1513.3207547169811
685,467.9367088607595,735.2362869198312
686,467.6442307692308,1433.4326923076924
687,466.5735294117647,1555.3088235294117
688,468.8888888888889,658.1111111111111
689,468.6025641025641,867.7820512820513
690,467.7029702970297,1503.6633663366338
691,468.72857142857146,1867.8714285714289
692,468.875,1884.555555555556
693,468.6234567901234,670.5
694,468.8793103448276,705.9827586206897
695,468.5061728395062,1088.0864197530864
696,468.5253164556962,1345.120253164557
697,469.45,937.25
698,470.3333333333333,1240.939393939394
699,470.33673469387753,1522.9795918367347
700,469.7215568862275,1573.802395209581
701,470.5521739130435,1733.1
702,470.8541666666667,1892.6666666666667
703,471.9888888888889,694.6444444444444
704,470.94594594594594,1858.1351351351352
705,472.24050632911394,769.2278481012659
706,472.32183908045977,958.632183908046
707,471.4061302681992,1706.984674329502
708,473.25531914893617,884.1595744680851
709,474.03067484662574,987.0306748466256
710,472.725,1469.2166666666667
711,472.5328467153285,1764.021897810219
712,472.37704918032784,1875.8688524590164
713,474.8,874.8
714,474.1640625,1330.21484375
715,475.0983606557377,1813.1775956284152
716,475.4485294117647,818.1544117647059
717,476.0,856.4230769230769
718,475.9490740740741,1777.8194444444443
719,475.5894736842105,1019.5473684210526
720,477.2417582417583,737.1758241758242
721,477.4347826086956,778.9057971014493
722,476.4945054945055,795.6373626373627
723,477.7471264367816,847.7011494252873
724,477.1149425287357,919.5402298850574
725,477.4830508474576,1450.050847457627
726,476.4413793103448,1719.848275862069
727,476.8695652173913,1897.4927536231885
728,478.7014925373134,754.9402985074627
729,478.3820224719101,865.9775280898876
730,477.4468085106383,1461.872340425532
731,478.2075471698113,1530.9622641509434
732,478.137037037037,1607.951851851852
733,475.8888888888889,1669.7626262626263
734,474.4066390041494,1684.5352697095436
735,478.1142857142857,667.2857142857143
736,477.97,722.81
737,479.0508474576271,834.6271186440678
738,477.537037037037,1409.4907407407406
739,477.0920245398773,1625.760736196319
740,475.5059288537549,1651.8656126482213
741,478.3559322033898,1840.6440677966104
742,479.0816326530612,1306.8367346938776
743,478.2142857142857,1870.107142857143
744,479.4724409448819,896.3543307086615
745,481.15294117647056,1043.270588235294
746,479.8322147651007,1286.778523489933
747,482.8358208955224,1376.652985074627
748,481.7164179104478,1490.955223880597
749,479.7272727272728,1511.3496503496503
750,480.9206349206349,1744.0833333333333
751,480.908256880734,1795.2614678899083
752,481.35087719298247,689.0701754385965
753,483.2272727272728,1362.528409090909
754,480.36199095022624,1431.7013574660634
755,481.18840579710144,1523.1304347826087
756,481.3138686131387,981.5474452554744
757,481.7741935483871,1861.774193548387
759,484.640625,677.234375
760,483.7,714.8
761,483.953125,855.921875
762,481.9920634920635,1636.2301587301588
763,484.8979591836735,705.8367346938776
764,485.2089552238806,761.776119402985
765,484.5,842.5769230769231
766,485.0571428571429,932.5714285714286
767,484.96791443850265,1706.716577540107
768,485.3684210526316,1884.719298245614
769,485.11764705882354,777.5294117647059
770,485.1666666666667,792.2948717948718
771,485.578125,1057.9010416666667
772,485.175,1472.55
773,486.83,748.42
774,485.5609756097561,1457.9756097560976
775,486.32954545454544,1535.5681818181818
776,485.96153846153845,1921.551282051282
777,487.1341463414634,666.8658536585366
778,487.35537190082647,733.8347107438017
779,486.6666666666667,811.4333333333333
780,487.7125,866.1625
781,488.1184210526316,1501.3947368421052
782,486.81944444444446,1807.305555555556
783,489.03225806451616,626.983870967742
784,488.3333333333333,1894.85
785,489.23655913978496,834.6129032258065
786,488.9690721649485,1789.0309278350514
787,490.05494505494505,684.065934065934
788,490.1684210526316,699.6210526315789
789,490.6896551724138,958.896551724138
790,490.824427480916,1134.5114503816794
791,490.51376146788994,1568.7798165137615
792,489.2513966480447,1776.4748603351954
793,490.1304347826087,1904.6811594202893
794,491.19444444444446,643.3611111111111
795,491.22222222222223,770.6153846153846
796,490.6265060240964,916.8795180722892
797,491.5560975609756,1018.4146341463414
798,490.1182795698925,1483.6344086021506
799,490.78125,1492.6875
800,489.4461538461538,1717.6153846153843
802,491.0571428571429,875.3142857142857
803,491.09090909090907,987.9090909090908
804,491.4310344827586,1033.2793103448275
805,491.8545454545455,1520.6181818181817
807,492.7272727272728,818.4090909090909
808,494.4949494949495,1073.7878787878788
809,493.05405405405406,1399.108108108108
810,493.4769230769231,740.4153846153846
