,CellID,DNA_1,AF488,AF555,AF647,DNA_2,Control_488,Control_555,Control_647,DNA_3,CD3,PDL1,GRZB,DNA_4,Ki67,PanCK,CD45,DNA_5,CD68,CD3d,CD8a,DNA_6,CD163,aSMA,CD14,DNA_7,CD4,FOXP3,PDL1_2,DNA_8,CD11b,pRB,PD1,DNA_9,LaminABC,PDL1_3,LAG3,DNA_10,CD20,HLA_A,MHC_II_DPB1,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,x,y
235,273,4381.905660377359,838.7389937106918,132.6320754716981,444.9842767295597,2887.477987421384,1186.8270440251572,163.83018867924528,499.1320754716981,5944.575471698113,1562.9119496855346,441.6132075471698,938.0408805031446,4084.893081761006,1150.339622641509,48264.9748427673,881.5566037735849,3081.682389937107,1001.2704402515724,785.5786163522013,1462.1352201257862,1976.8710691823896,4207.188679245283,399.1069182389937,10174.286163522012,226.0440251572327,690.4433962264151,103.62264150943396,1133.7924528301887,107.06918238993713,1039.754716981132,418.3962264150944,1220.0408805031448,97.6132075471698,358.6509433962264,223.2987421383648,226.48742138364776,80.16037735849056,1153.7295597484276,125.45597484276728,505.6069182389937,888.2358490566038,566.7295597484276,318,26.49858803747962,15.414314992649564,0.813401081682813,0.9607250755287008,0.8153846153846154,1.564050724479121,566.9,885.67
236,274,8727.16170212766,975.2595744680852,160.19858156028369,444.5914893617021,5412.819858156028,1678.5475177304966,237.9219858156028,728.4439716312057,12025.04255319149,2403.9021276595745,617.286524822695,1017.8397163120568,8343.479432624114,5709.46524822695,32850.81843971631,909.363120567376,5997.313475177305,1225.358865248227,980.0893617021276,1964.3361702127656,4905.994326241134,2236.460992907801,204.91205673758864,15697.597163120568,1955.3943262411344,1431.3829787234042,188.37021276595743,1171.290780141844,1955.8978723404252,1425.5943262411347,740.0553191489362,1594.791489361702,395.622695035461,501.5872340425532,349.5489361702128,356.07659574468084,77.24539007092199,1144.0099290780142,103.65106382978723,484.9957446808511,1041.6241134751774,566.6695035460992,705,32.876813712611224,28.290246170909693,0.5094633871759009,0.9463087248322148,0.7150101419878296,1.352246253398242,567.3461538461538,1039.4775641025642
237,276,2477.9880952380954,820.6904761904761,137.67857142857142,437.4166666666667,1959.267857142857,1138.690476190476,156.9702380952381,477.8690476190476,3492.934523809524,1543.279761904762,484.1904761904762,911.4642857142856,2627.833333333333,1115.107142857143,49876.91666666666,880.9047619047619,2323.553571428572,979.7916666666666,800.75,1322.6369047619048,1386.154761904762,4160.636904761905,399.9107142857143,9897.07142857143,674.3154761904761,1241.821428571429,145.53571428571428,1143.2261904761904,337.9642857142857,1122.071428571429,468.29761904761904,1278.5,101.22619047619048,364.9880952380952,234.95833333333331,216.5119047619048,92.61904761904762,1116.4880952380952,134.45833333333334,523.2857142857143,868.7440476190476,567.2440476190476,168,17.021083554679926,12.727759683150929,0.6639642001409787,0.96,0.875,1.442252622573854,567.875,869.3125
238,277,7228.02,807.084,123.236,441.46,4204.296,1402.032,178.932,643.06,8801.788,1661.536,511.34,968.56,5755.852,2253.096,31161.916,875.104,3886.672,1003.38,842.156,1782.132,2193.888,1537.576,105.404,8593.908,1504.184,1777.632,216.26,1180.432,638.768,1193.288,576.92,1420.564,117.94,331.524,233.576,209.492,68.092,1095.432,97.464,480.776,1295.524,567.504,250,23.19872703095561,13.975463933022386,0.7981764440479993,0.925925925925926,0.7763975155279503,1.5304381975486043,567.5865384615385,1295.0288461538462
239,278,4423.633986928105,784.9934640522875,122.83660130718954,443.6993464052288,2906.483660130719,1253.516339869281,185.37908496732027,659.7712418300654,5532.418300653595,1518.986928104575,432.0980392156863,942.0718954248366,3728.954248366013,1568.2875816993464,50725.58823529412,871.1045751633987,2632.2156862745096,962.3006535947712,809.4836601307189,1804.437908496732,1402.3464052287582,1484.3986928104575,92.359477124183,7833.176470588235,289.96078431372547,971.3856209150326,119.11111111111111,1127.9477124183006,99.54901960784314,1042.562091503268,412.7385620915032,1208.450980392157,77.16339869281046,322.3856209150327,217.0261437908497,210.9738562091503,59.294117647058826,1137.0915032679738,96.83660130718954,495.1045751633987,1652.3725490196075,569.0653594771242,153,18.369590613615387,10.794931424724233,0.8091136028109271,0.9386503067484664,0.75,-1.229227278578439,567.08,1654.08
240,279,6975.347826086957,756.5826086956522,115.02608695652174,436.1913043478261,3810.278260869565,1185.1304347826087,151.68695652173912,514.695652173913,10225.704347826088,1467.286956521739,431.4782608695652,965.5565217391304,6682.930434782608,4567.634782608696,22663.95652173913,856.2,4019.886956521739,973.1826086956522,751.8173913043478,1499.591304347826,2840.5913043478263,1446.8695652173913,101.2695652173913,7265.973913043478,2039.713043478261,1881.9739130434784,228.34782608695653,1180.0260869565218,902.608695652174,1154.6608695652174,678.3391304347826,1438.6,94.0608695652174,299.89565217391305,217.48695652173916,207.7217391304348,72.10434782608695,1099.095652173913,94.27826086956522,475.81739130434784,1436.8608695652174,569.3478260869565,115,15.601564372604004,9.468373287908324,0.7947887799188014,0.9583333333333334,0.696969696969697,1.183394057914887,569.8985507246376,1438.4202898550725
241,280,12385.811643835616,870.3767123287671,135.6095890410959,445.0821917808219,6950.595890410959,1464.626712328767,199.4041095890411,661.6027397260274,15006.424657534246,1836.904109589041,512.3630136986301,980.4383561643835,10103.52397260274,7062.8493150684935,33604.688356164384,875.445205479452,6024.934931506849,1093.4623287671234,879.1095890410959,1759.907534246575,4337.092465753424,1669.2534246575342,118.85958904109587,9137.90410958904,2234.31506849315,1897.1301369863013,219.1780821917808,1181.8013698630136,1257.6301369863013,1251.082191780822,737.8938356164383,1537.599315068493,99.1917808219178,323.6849315068493,217.83219178082192,199.05479452054797,77.28082191780823,1099.7945205479452,91.09246575342466,482.86986301369865,1457.7123287671234,569.3561643835617,292,26.79800761657073,14.393422008935548,0.8435135370398825,0.9040247678018576,0.6517857142857143,-1.529238642294259,569.9476439790576,1455.628272251309
242,281,9648.832386363636,803.1448863636364,125.61363636363636,442.9261363636364,5221.539772727273,1246.372159090909,166.5028409090909,556.1846590909091,12893.806818181818,1571.7642045454545,456.27840909090907,966.369318181818,8615.454545454546,4312.022727272727,38324.82386363636,864.4744318181819,5702.340909090909,1033.7386363636365,800.4261363636364,1617.3664772727273,5599.974431818182,1654.497159090909,129.73011363636363,8283.46875,3184.767045454545,1673.6477272727273,215.0681818181818,1184.3607954545455,2426.630681818182,1249.5113636363635,708.6164772727273,1489.434659090909,104.9744318181818,344.24715909090907,225.85227272727272,193.9403409090909,76.57386363636364,1115.3238636363635,94.9431818181818,475.5710227272728,1487.153409090909,569.2471590909091,352,23.665844679511576,18.95404079189371,0.5987944031048168,0.9696969696969696,0.7652173913043478,-1.2707794459771613,569.0502793296089,1487.877094972067
243,282,12886.726513569938,897.035490605428,145.9248434237996,442.6471816283925,6972.526096033403,1554.108559498956,208.46346555323592,700.1440501043842,16793.455114822547,1865.4843423799584,549.6388308977035,957.2526096033404,11117.707724425887,1978.615866388309,42486.19832985386,883.9665970772443,7175.643006263048,1090.8225469728602,944.0125260960334,1689.0605427974947,6472.947807933194,1810.716075156576,150.75574112734864,10151.565762004177,3089.7724425887263,2092.4968684759915,247.33611691022963,1193.9561586638831,1583.089770354906,1297.6492693110647,820.5031315240084,1596.279749478079,90.84968684759916,338.5594989561587,212.99164926931107,203.580375782881,71.37787056367432,1103.9540709812109,89.94780793319416,486.76200417536535,1614.4885177453027,570.2359081419625,479,29.449878361958092,21.16867352652972,0.6952133712851938,0.9319066147859922,0.6882183908045977,-0.3625283902942656,570.2105263157895,1614.9377990430621
244,283,11338.94864864865,801.7878378378379,122.74864864864864,439.55945945945945,6142.025675675675,1302.8675675675677,177.0689189189189,583.4810810810811,12693.763513513511,1441.322972972973,475.1662162162162,920.5878378378378,6899.5716216216215,6196.513513513513,33094.81756756757,855.5513513513514,3370.802702702703,946.1067567567568,749.9162162162162,1620.7716216216215,968.8027027027028,1206.8635135135137,62.50405405405405,3133.9527027027025,162.92972972972973,742.831081081081,110.49054054054054,1135.752702702703,69.36351351351351,1031.5756756756757,426.3364864864865,1213.3013513513513,76.12432432432432,316.90135135135137,215.4081081081081,196.75675675675677,60.6472972972973,1073.5527027027026,92.8027027027027,478.677027027027,1858.4378378378376,569.0729729729729,740,54.55786150039513,18.394058011361327,0.9414517631476408,0.9135802469135802,0.4233409610983982,-0.6509253831797549,569.3127272727273,1858.32
245,284,2676.1741293532336,743.860696517413,113.01492537313432,440.81592039801,2091.2437810945275,1135.134328358209,158.49253731343285,508.9402985074626,3644.975124378109,1426.402985074627,493.5820895522388,896.273631840796,2581.636815920398,2046.0,42182.796019900496,857.4676616915423,2053.7512437810947,916.5124378109452,734.3532338308457,1556.7960199004974,1112.8557213930349,1418.238805970149,81.29850746268657,5971.796019900497,214.08457711442787,715.2437810945273,111.85572139303484,1132.4278606965174,100.41293532338308,1034.4427860696517,428.64179104477614,1217.402985074627,89.04975124378109,357.6169154228856,212.8955223880597,200.54726368159203,71.44776119402985,1124.4278606965174,89.1094527363184,490.4726368159204,1914.915422885572,571.2786069651742,201,16.669888863083965,15.660648634746408,0.3426660154482817,0.95260663507109,0.8375,-1.4190179344094709,571.4571428571429,1912.9142857142858
246,285,7217.65811965812,844.2435897435897,132.93162393162393,440.3333333333333,4194.82905982906,1393.7735042735044,190.43162393162396,628.9358974358975,8897.029914529914,1722.576923076923,473.35470085470087,1022.5128205128206,5642.282051282052,1988.9444444444443,41966.042735042734,879.9316239316239,3822.235042735043,1015.6538461538462,853.5299145299145,1894.611111111111,2274.858974358974,1585.0811965811963,113.06837606837608,9424.564102564103,1245.2435897435898,1914.1666666666667,225.75213675213675,1187.1367521367522,890.491452991453,1239.2735042735044,660.7905982905983,1485.3931623931624,81.49145299145299,303.3888888888889,214.73504273504275,184.27777777777777,60.64102564102564,1088.628205128205,94.7948717948718,468.1709401709402,1276.8076923076924,573.9871794871794,234,24.58088591207341,12.84381095042644,0.8526318540011064,0.9176470588235294,0.65,-1.2368022368439875,574.4957264957264,1278.4358974358975
247,286,9145.959619952497,1253.380047505938,342.332541567696,515.5083135391924,5569.477434679335,2517.729216152019,348.042755344418,877.624703087886,11892.61757719715,2436.7790973871734,760.4038004750594,1040.895486935867,7974.496437054632,2768.422802850356,43239.70308788599,907.6698337292162,5889.1686460807605,1424.959619952494,1130.9429928741092,1571.1733966745844,3873.7933491686463,1693.29216152019,119.57244655581948,8947.532066508313,1817.2375296912116,2168.8432304038006,230.21377672209027,1191.6318289786225,1200.541567695962,1313.1567695961996,738.3301662707838,1610.579572446556,108.3064133016627,323.24703087885985,214.8503562945368,200.45368171021377,67.70308788598575,1119.437054631829,92.11401425178148,482.9524940617577,1542.8622327790974,575.0902612826603,421,32.96126702657263,16.428342634047347,0.8669393965927568,0.9397321428571428,0.631184407796102,0.9266038281869614,575.1691542288557,1542.3880597014925
248,287,12357.90203327172,983.634011090573,167.46950092421443,451.6062846580407,6730.144177449169,1510.5822550831792,219.91127541589648,719.7449168207024,13999.944547134935,1828.4547134935303,579.536044362292,980.1146025878004,8078.935304990758,3674.698706099816,38683.41774491682,892.1940850277265,4266.473197781886,1029.8595194085028,819.8632162661737,1431.6968576709796,1448.384473197782,1405.330868761553,85.94639556377079,6219.650646950093,173.34011090573014,908.7504621072088,101.00184842883549,1130.822550831793,73.90757855822551,1070.014787430684,429.6155268022181,1204.1441774491682,88.2735674676525,335.8558225508318,237.7578558225508,207.18484288354895,66.75046210720888,1091.101663585952,98.68207024029574,470.0757855822551,611.6192236598891,575.0499075785582,541,29.59420068287608,24.170472767319566,0.5770199636576514,0.9376083188908144,0.6502403846153846,-1.4271727574526198,574.7737556561086,614.8371040723982
249,289,4146.417112299465,805.3395721925134,125.02673796791444,439.5614973262032,2702.187165775401,1240.788770053476,172.6096256684492,600.783422459893,5584.131016042781,1624.6898395721926,458.46791443850265,981.9786096256684,4008.590909090909,2995.569518716577,48911.90106951872,867.0989304812834,3052.9679144385027,979.6737967914438,762.0561497326203,1520.711229946524,2417.4893048128342,1564.7192513368984,108.60160427807487,8248.810160427807,794.4732620320856,1183.8636363636365,153.22459893048128,1154.8582887700534,1194.3368983957218,1264.1069518716577,743.2379679144385,1510.4786096256685,202.451871657754,372.6417112299465,258.08288770053474,227.57754010695183,87.2620320855615,1138.1310160427809,101.48930481283422,488.60695187165777,1141.6577540106953,576.0294117647059,374,28.40302119371149,16.914402345460193,0.8033447838383093,0.958974358974359,0.68,-0.9419089867035082,576.2021276595744,1144.531914893617
250,290,4291.526315789473,896.1578947368421,152.23026315789474,449.3486842105263,2951.361842105264,1272.546052631579,188.19078947368425,544.171052631579,6227.177631578948,1979.796052631579,551.9473684210526,967.6907894736842,4535.1578947368425,5017.085526315789,55121.42105263158,885.5986842105264,4108.565789473684,1150.4934210526317,873.0394736842105,1370.5526315789473,3728.6381578947367,1790.1118421052631,122.19736842105264,11579.855263157897,2909.5394736842104,2397.1973684210525,268.6184210526316,1210.9276315789473,2693.9013157894738,1525.046052631579,884.0657894736842,1722.7434210526317,148.9934210526316,326.64473684210526,215.125,196.32236842105263,73.46710526315789,1106.3815789473683,91.20394736842104,480.0065789473685,1568.1513157894738,576.5131578947369,152,17.40716596814018,11.327209272831984,0.759316876104899,0.9325153374233128,0.7307692307692307,1.027825533217174,574.74,1568.48
251,291,11346.803053435116,852.1679389312977,135.806106870229,444.1801526717557,6142.651908396947,1400.8931297709923,193.6351145038168,649.4854961832061,13388.8213740458,1646.7908396946566,489.4610687022901,962.151145038168,7566.345038167939,3211.334351145038,45887.28854961832,871.169465648855,4210.667175572519,1013.6549618320612,866.0931297709924,1753.6931297709923,1544.0793893129771,1425.3893129770993,86.13893129770992,6191.325190839695,201.66717557251908,722.0274809160305,116.46106870229008,1131.6656488549618,86.56946564885496,1028.975572519084,415.26564885496185,1216.1984732824428,90.57251908396948,310.68702290076334,216.37251908396948,219.206106870229,66.72213740458015,1135.224427480916,95.91603053435117,491.1374045801527,1720.8763358778626,578.193893129771,655,31.809446692579897,27.67273168500744,0.4931341951089348,0.9251412429378532,0.7310267857142857,-1.2209708402467747,575.4150197628459,1722.8774703557312
252,292,8345.448795180722,921.3102409638554,147.82831325301206,444.4186746987952,4900.954819277108,1458.2921686746988,204.49397590361448,558.4879518072289,12012.454819277107,2097.6987951807228,536.7349397590361,1041.4066265060242,8328.14156626506,3261.987951807229,16277.10843373494,889.894578313253,6224.27108433735,1188.6506024096386,874.3042168674699,1736.1746987951808,6294.849397590361,2094.0692771084337,169.3975903614458,13053.954819277107,1905.7981927710844,1357.620481927711,191.8765060240964,1168.5451807228917,3733.1686746987953,1561.9668674698796,732.1024096385543,1559.5240963855422,1026.2259036144578,654.4307228915662,423.3855421686747,438.5391566265061,235.5843373493976,1175.4698795180725,112.32831325301204,496.9969879518072,1059.8885542168675,579.3012048192771,332,25.458165131102685,16.865597633515588,0.7490770866172496,0.9405099150141644,0.7685185185185185,-0.4602169640462569,579.5723684210526,1062.1052631578948
253,293,19777.231111111112,906.5555555555557,140.55555555555554,445.53777777777776,10175.933333333332,1742.048888888889,219.24,820.0844444444444,23669.297777777778,1929.5822222222223,531.7733333333333,1085.5822222222223,15076.075555555555,7029.804444444444,20256.28,884.0577777777778,9360.644444444444,1175.493333333333,940.5377777777778,1790.7733333333333,8100.448888888889,1821.6844444444444,154.14222222222222,8827.884444444444,4638.528888888889,1516.6133333333332,238.0,1176.2977777777778,1014.76,1158.0533333333333,729.2577777777777,1404.92,79.53777777777778,315.6488888888889,223.0222222222222,213.36444444444444,61.59555555555556,1087.3555555555556,91.63111111111112,488.87555555555554,1318.4177777777777,579.0266666666666,225,29.19731804489693,10.10705836837204,0.938174042150829,0.9,0.487012987012987,0.7309329226248298,579.16875,1317.825
254,294,5011.479041916167,779.7245508982036,119.2934131736527,440.2035928143712,3104.065868263473,1191.4071856287426,161.88622754491018,566.2934131736527,6874.700598802395,1548.0299401197606,466.07185628742513,905.8263473053892,4211.203592814371,1994.7964071856288,28248.85628742515,856.8562874251497,2893.461077844312,958.1317365269462,817.6826347305389,1533.4550898203593,2189.1497005988026,1522.3532934131736,105.17964071856288,7127.952095808383,1920.74251497006,1573.2754491017963,189.64071856287424,1165.2215568862275,836.934131736527,1189.059880239521,508.0239520958084,1423.1197604790418,97.47305389221556,344.16766467065867,228.2994011976048,211.0,72.7125748502994,1110.5928143712574,99.50898203592814,483.9161676646706,1106.8083832335328,579.6526946107784,167,19.63292772339406,10.866950858006472,0.8328449323716763,0.9488636363636364,0.6549019607843137,0.9188512775736573,579.5820895522388,1107.134328358209
255,295,5662.473498233216,769.113074204947,118.47349823321557,436.9929328621908,3382.2473498233217,1243.4734982332157,163.67137809187278,574.756183745583,7233.095406360424,1502.1978798586572,404.1060070671378,960.6996466431096,4920.876325088339,3738.73851590106,28844.763250883392,869.0848056537102,3402.233215547704,973.713780918728,748.1837455830389,1695.3074204946995,2297.3286219081274,1506.3886925795052,105.15194346289752,7605.021201413428,533.4664310954064,1043.0565371024734,150.8833922261484,1147.9681978798587,903.5971731448764,1201.452296819788,663.5371024734982,1476.770318021201,87.85159010600707,288.1378091872792,214.1696113074205,215.74911660777383,71.12014134275618,1079.1625441696112,89.60777385159011,469.8056537102473,1430.6501766784452,580.4628975265018,283,22.391775486400167,16.204285649311775,0.6901447858221246,0.9433333333333334,0.7566844919786097,-1.416320950656368,578.9666666666667,1434.9666666666667
256,296,9297.519553072623,901.3798882681564,143.53631284916202,447.854748603352,5146.558659217877,1398.558659217877,198.3687150837989,638.7374301675977,11666.849162011173,1929.3351955307264,500.3743016759777,967.2513966480446,7982.011173184357,3404.6759776536314,47057.8938547486,893.8547486033519,5993.3966480446925,1106.0614525139663,885.2960893854748,1673.4972067039107,5357.698324022346,1821.8659217877096,136.95530726256985,11138.491620111732,3239.324022346369,2338.927374301676,271.4022346368715,1210.9832402234638,2386.167597765363,1370.2458100558658,773.8156424581006,1675.7262569832403,92.50837988826817,294.8826815642458,213.6368715083799,198.89385474860336,68.11731843575419,1090.3072625698323,88.44692737430168,471.05027932960894,1448.0502793296089,581.2402234636871,179,16.361516204863104,14.214110345591765,0.4952462579287286,0.93717277486911,0.7955555555555556,0.9048881728660324,580.0,1447.6610169491526
257,297,8769.83076923077,810.1884615384615,124.1,443.10769230769233,4937.492307692308,1318.1846153846154,175.01923076923077,591.5615384615385,10078.780769230769,1527.623076923077,407.3,949.3230769230768,5775.326923076923,1827.676923076923,25590.75384615385,859.9653846153847,3406.7384615384617,941.2730769230768,713.4192307692308,1427.3884615384616,1798.1,2693.492307692308,233.1769230769231,5796.823076923077,1721.5,1114.2807692307692,162.88076923076923,1161.8423076923077,432.0269230769231,1120.2807692307692,518.6076923076923,1289.8692307692309,103.08846153846154,377.2653846153846,236.5346153846154,223.71153846153845,77.06923076923077,1144.673076923077,102.7,490.6923076923077,1005.9192307692308,581.5230769230769,260,25.465161569130725,13.137042194459692,0.8566590927949923,0.9454545454545454,0.7222222222222222,0.3527172648359834,583.1888111888112,1006.2937062937064
258,298,6780.85549132948,773.6011560693642,111.69942196531792,436.09248554913296,3959.924855491329,1310.5375722543354,174.58381502890174,599.0751445086705,7631.346820809248,1342.0173410404625,379.0809248554913,942.1560693641618,4854.7341040462425,1458.3988439306358,27084.416184971094,846.9132947976879,3019.335260115607,924.606936416185,679.2832369942197,1258.0462427745665,1897.5375722543356,1400.4046242774566,82.73410404624278,6286.473988439307,1410.543352601156,1061.5895953757226,158.02890173410404,1159.9479768786127,490.6184971098266,1125.8439306358382,608.9017341040462,1327.4161849710983,196.21387283236996,408.3294797687861,251.3757225433526,232.01156069364163,169.9306358381503,1163.606936416185,106.19653179190752,489.5838150289017,1071.6300578034682,582.0346820809249,173,24.882695176653865,9.30198433674867,0.927495840976043,0.8871794871794871,0.692,-0.0114232331156373,581.8205128205128,1070.923076923077
259,299,7511.086206896552,873.8908045977012,142.07471264367817,445.7758620689655,4732.971264367816,1428.442528735632,204.6379310344828,635.0114942528736,9383.48275862069,2107.097701149425,485.5344827586207,971.9827586206897,6027.137931034483,1436.0229885057472,34338.597701149425,887.7126436781609,4081.109195402299,1040.844827586207,914.0057471264367,1761.8275862068965,2849.683908045977,1709.0862068965516,128.2471264367816,9115.87356321839,292.47701149425285,745.6321839080459,151.39655172413794,1158.103448275862,144.09195402298852,1043.0804597701149,434.9712643678161,1230.971264367816,81.14942528735632,313.35057471264366,219.67816091954023,184.3563218390805,65.7816091954023,1092.8735632183907,94.71264367816092,474.0804597701149,1280.2298850574712,582.2528735632184,174,26.84607606370349,8.871689886696483,0.9438182294728836,0.8923076923076924,0.6444444444444445,-1.4334196557822008,581.5625,1280.0125
260,300,23106.063025210085,912.5672268907564,143.6596638655462,444.218487394958,11680.436974789916,1677.1344537815123,202.8613445378151,724.4285714285714,30742.82352941177,1942.138655462185,524.344537815126,1042.09243697479,19608.004201680676,33483.029411764706,16358.10924369748,901.2016806722688,10936.247899159664,1647.9873949579833,929.8529411764706,1662.470588235294,9213.411764705885,1875.6302521008404,170.0,8381.651260504203,3963.470588235294,1767.7142857142858,239.2310924369748,1189.8445378151262,1277.1932773109245,1158.672268907563,730.4663865546219,1377.827731092437,95.96638655462183,322.4495798319328,226.26470588235293,210.97899159663865,63.1764705882353,1097.3235294117646,90.89495798319328,481.9117647058824,1307.8487394957983,581.2268907563025,238,27.23269802282207,11.91202309701815,0.8992591806664137,0.8782287822878229,0.5173913043478261,0.8534718499370579,582.6054054054053,1309.881081081081
261,301,15927.371641791044,918.6223880597016,147.88358208955225,444.0716417910448,8668.307462686567,1592.0208955223882,215.09402985074627,679.5044776119403,21695.832835820896,2022.5850746268657,559.1985074626866,996.1223880597016,14212.858208955224,7422.059701492537,36699.55373134329,884.4746268656717,8901.689552238806,1165.679104477612,959.5865671641792,1967.937313432836,7733.979104477612,1842.7671641791044,157.89701492537313,9076.437313432836,3085.823880597015,1916.179104477612,223.26268656716417,1182.7164179104475,1596.738805970149,1233.6716417910447,677.944776119403,1494.476119402985,79.0044776119403,311.9462686567164,215.2865671641791,211.29850746268656,60.80149253731344,1114.858208955224,94.53880597014926,492.3328358208955,1674.1970149253732,583.2358208955224,670,30.234411012884628,28.316326471030933,0.350508492357173,0.9710144927536232,0.7701149425287356,-0.245603328439595,583.2923076923076,1674.5384615384614
262,302,12849.295321637426,893.4298245614035,142.4298245614035,443.40058479532166,6929.365497076024,1528.8040935672514,210.2280701754386,678.1198830409356,16325.511695906433,1789.0906432748538,504.7046783625731,1005.251461988304,10842.74269005848,2721.74269005848,36278.51754385965,880.546783625731,7099.426900584796,1090.2748538011697,895.219298245614,1641.09649122807,6240.771929824561,1816.4912280701756,138.6315789473684,10666.479532163745,3286.812865497076,2091.5701754385964,249.35087719298247,1198.690058479532,1613.0701754385964,1293.5906432748538,838.4415204678363,1575.2456140350878,99.74269005847954,324.58479532163744,216.2953216374269,201.7046783625731,64.94736842105263,1082.2105263157894,90.44444444444444,475.4093567251462,1463.9502923976609,583.9356725146199,342,24.49765856853832,18.01474153426,0.6776703221872082,0.936986301369863,0.7402597402597403,-0.7768738082438464,582.8117647058823,1463.2588235294118
263,303,13148.661399548531,913.5349887133184,148.50112866817156,443.00677200902936,6943.119638826185,1419.2234762979683,187.48532731376972,625.8465011286681,13396.954853273137,1618.3024830699774,490.5440180586908,954.4153498871332,7053.185101580136,5851.067720090294,36666.62528216704,863.5914221218961,3324.6252821670428,979.0699774266366,760.1489841986456,1262.8103837471783,181.57336343115125,1059.900677200903,49.70880361173815,1696.1941309255078,167.40180586907448,670.3069977426636,104.66365688487583,1129.7697516930025,69.30699774266365,1024.9367945823928,421.2731376975169,1200.0112866817155,88.27313769751693,374.0,233.4650112866817,220.9548532731377,67.47629796839729,1081.981941309255,97.35440180586907,476.18735891647856,672.8735891647856,584.2708803611738,443,24.136415126264563,23.410830321903703,0.2433514866558831,0.9547413793103448,0.7704347826086957,1.384155209997071,585.0515463917526,672.2164948453608
264,304,12021.072072072073,845.4099099099099,132.36036036036035,440.4144144144144,6448.556306306306,1481.0157657657658,193.9189189189189,663.2860360360361,15822.47072072072,1800.5698198198197,481.3783783783784,1016.3783783783784,10035.11936936937,7211.981981981982,21303.15765765766,878.4121621621622,6128.772522522522,1087.6576576576576,869.6846846846847,1697.8063063063064,5179.713963963964,1675.0833333333333,136.15315315315314,8028.328828828829,1159.0698198198197,1060.1126126126126,160.1509009009009,1157.9414414414414,1210.1891891891892,1207.3648648648648,576.1238738738739,1453.632882882883,96.11711711711712,317.5067567567568,210.52027027027023,208.43693693693692,75.07882882882883,1092.40990990991,93.0698198198198,482.0315315315315,1390.5157657657658,586.2117117117117,444,28.08747176508168,20.20154778831394,0.6947648496407847,0.9487179487179488,0.714975845410628,-1.0569310867117645,587.0821256038647,1390.425120772947
265,305,5572.272388059701,771.8694029850747,117.45522388059702,439.8619402985075,3324.7201492537315,1276.2238805970148,171.57835820895522,607.3320895522388,6772.992537313433,1572.7537313432836,456.4365671641791,945.3731343283582,4485.895522388059,1374.4141791044776,44034.548507462685,850.6529850746268,3011.126865671642,956.7201492537314,760.1604477611941,1713.6380597014925,1715.7014925373137,1464.30223880597,91.86940298507464,7693.690298507463,1130.597014925373,1884.4179104477607,194.3544776119403,1173.9328358208954,177.96641791044777,1074.4141791044776,428.89179104477614,1287.955223880597,88.09701492537313,328.7574626865672,212.77611940298507,207.86567164179104,68.54477611940298,1120.186567164179,93.74253731343283,491.38432835820896,1622.0,586.8843283582089,268,21.547570622886862,16.292890187011025,0.6544147059172462,0.9337979094076656,0.6077097505668935,-0.8553722097255745,587.0215053763441,1621.225806451613
266,306,9928.862857142858,828.7428571428571,131.69714285714286,442.7885714285714,5405.465714285714,1334.7828571428572,176.79714285714286,594.1171428571429,13454.88,1717.831428571429,455.48285714285714,990.5228571428572,8965.622857142856,5092.522857142857,34439.86571428571,872.2285714285714,5913.448571428571,1066.6228571428571,841.8828571428571,1604.1142857142856,5649.251428571429,1750.4857142857145,141.24,9847.854285714286,3170.5114285714285,1696.1085714285714,217.89142857142855,1180.182857142857,1755.4942857142858,1243.5285714285717,600.7085714285714,1468.7942857142857,128.38571428571427,344.50857142857143,217.54857142857145,203.56,72.06285714285714,1103.9685714285715,93.20857142857145,478.1,1484.3257142857142,588.9457142857143,350,25.535939942612323,17.922365454710338,0.7123260813243739,0.9562841530054644,0.708502024291498,1.1727494188146244,588.6293706293707,1482.1468531468531
267,307,8682.58510638298,1688.5106382978724,637.2234042553191,659.6223404255319,5082.574468085107,4552.329787234043,464.6595744680851,1240.8244680851064,10850.345744680852,3361.856382978724,1315.7340425531916,1232.526595744681,8787.824468085106,2900.7606382978724,12091.351063829788,988.8989361702128,7418.25,1855.755319148936,1869.6914893617025,1545.3670212765958,758.5159574468086,1165.2021276595744,51.98936170212766,4198.622340425532,546.5053191489362,880.7074468085107,132.51063829787233,1159.7446808510638,190.41489361702128,1053.3617021276596,437.8031914893617,1241.8031914893618,79.98404255319149,311.38829787234044,211.49468085106383,199.8404255319149,57.88297872340426,1126.159574468085,91.77659574468083,489.9521276595744,1539.377659574468,588.9202127659574,188,19.6910538838522,12.466371875023984,0.774071442502768,0.9353233830845772,0.706766917293233,1.337639273452339,589.1908396946565,1539.3358778625955
