,CellID,NUCLEI,PDL1,PD1,CD45,DCLAMP,EOMES,CD3,HLAII,CD8,CCR2,GRZB,CD20,CD68,TBET,CD66B,CD11C,CD163,CD11B,CD169,FOXP3,KI67,PANCK,SMA,DSDNA,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,x,y
192,230,41.24358974358975,5.162393162393163,1.1452991452991452,1.0726495726495726,3.73931623931624,5.914529914529915,25.46581196581197,5.226495726495727,8.508547008547009,60.876068376068375,17.564102564102566,24.803418803418804,21.46581196581197,14.782051282051285,43.61111111111112,22.166666666666668,15.58119658119658,17.444444444444443,27.32051282051282,34.927350427350426,39.3034188034188,94.44444444444444,28.73931623931624,76.97008547008546,2192.3760683760684,991.4529914529916,234,18.753408000883656,15.930228387614148,0.5276565877392634,0.9669421487603306,0.8125,1.1752949718223025,546.9583333333334,1488.9791666666667
193,231,23.07692307692308,19.732600732600734,3.010989010989011,14.875457875457876,14.225274725274724,25.28937728937729,34.84981684981685,9.52930402930403,11.445054945054943,71.63369963369964,23.615384615384617,30.78021978021978,29.0970695970696,19.97985347985348,46.31501831501832,24.97069597069597,21.37912087912088,25.053113553113555,35.61172161172161,44.7032967032967,125.23260073260072,105.94688644688644,30.967032967032967,96.93772893772892,2350.029304029304,993.3113553113552,546,33.50813995029479,20.97212959060793,0.7799180550018397,0.9545454545454546,0.7109375,-1.1853866299061666,546.2764976958525,1611.6774193548388
194,233,27.594281298299844,14.87789799072643,1.7117465224111283,12.095054095826894,12.372488408037094,11.846213292117463,55.97836166924266,8.650695517774343,9.646831530139105,71.72720247295209,26.141421947449768,25.5548686244204,24.727202472952087,14.217928902627513,42.91035548686244,22.76352395672334,18.462132921174653,18.428902627511597,25.71406491499227,36.86244204018547,135.63523956723338,73.05873261205564,24.112055641421943,97.48454404945905,1946.3292117465223,995.3168469860896,1294,45.32973985912233,36.40084006789068,0.5959475490586356,0.9803030303030305,0.7987654320987654,1.559900399861341,550.795918367347,1299.465677179963
195,234,27.29232804232804,16.316137566137566,1.9325396825396823,13.705026455026456,12.408730158730158,18.535714285714285,29.46693121693122,8.420634920634921,9.177248677248675,60.81481481481482,22.186507936507937,23.8478835978836,24.154761904761905,14.087301587301589,40.95899470899471,23.07936507936508,14.11904761904762,20.15343915343915,26.776455026455025,30.99867724867725,81.52645502645503,73.5489417989418,19.514550264550262,75.52380952380952,1759.3425925925926,996.2367724867725,756,33.285686611180274,28.984530137941533,0.4916717886451518,0.9742268041237112,0.7636363636363637,-0.3850522597044565,553.7919708029198,1155.1131386861314
196,235,27.991869918699187,19.60975609756097,2.772357723577236,8.672086720867208,12.86720867208672,21.33333333333333,25.55555555555556,8.452574525745257,10.842818428184282,51.37669376693767,18.444444444444443,28.688346883468835,27.533875338753383,18.346883468834687,47.607046070460704,25.710027100271,20.70731707317073,25.897018970189706,33.46070460704607,41.50135501355014,8.303523035230352,126.78319783197831,33.18157181571816,41.00813008130081,2143.8238482384822,996.078590785908,369,23.99504396448257,19.756519851486253,0.5675218272602222,0.9584415584415584,0.7321428571428571,1.3706987131535473,550.7462686567164,1450.865671641791
197,236,23.852941176470587,19.915966386554626,4.928571428571429,9.260504201680671,13.672268907563025,28.76890756302521,20.642857142857142,8.071428571428571,10.911764705882351,55.73109243697479,16.61764705882353,26.642857142857142,27.172268907563023,14.995798319327733,30.01680672268908,17.84873949579832,18.45378151260504,21.59243697478992,31.861344537815125,32.71848739495798,35.20168067226891,103.6218487394958,17.1218487394958,20.689075630252105,1657.873949579832,996.7310924369748,238,18.80657238000904,16.150368684667782,0.5123747856926598,0.952,0.7777777777777778,0.5491582433368762,555.4705882352941,1076.485294117647
198,238,23.14179104477612,29.41417910447761,5.373134328358209,15.511194029850746,15.720149253731345,26.559701492537314,26.31343283582089,10.218283582089551,10.805970149253731,42.0205223880597,29.62686567164179,24.90671641791045,26.416044776119403,12.934701492537313,36.9365671641791,23.22201492537313,17.652985074626866,21.14365671641791,29.76492537313433,36.19402985074627,29.94589552238806,103.23507462686568,25.53544776119403,56.11380597014925,1620.0317164179105,1002.8694029850748,536,27.51326947237277,24.97072263484369,0.4198611683791186,0.9657657657657658,0.708994708994709,0.1101008042858086,556.978947368421,1047.221052631579
199,239,29.855949895615865,10.79749478079332,1.954070981210856,9.0,8.279749478079331,13.981210855949897,25.926931106471816,3.603340292275574,7.30062630480167,54.63256784968685,21.187891440501044,26.16283924843424,21.146137787056368,12.766179540709812,36.92275574112735,21.626304801670145,14.68893528183716,16.2901878914405,27.340292275574114,31.171189979123174,53.91649269311065,65.39039665970772,19.465553235908143,84.08977035490605,2245.519832985386,1006.1586638830896,479,39.60779344846127,15.78375016728154,0.9171678445069728,0.921153846153846,0.5582750582750583,-0.9817056664276904,557.5282051282052,1529.5589743589744
200,240,10.08294930875576,13.387096774193548,0.0138248847926267,1.7788018433179724,7.253456221198157,11.258064516129032,8.04147465437788,0.9815668202764976,3.9308755760368665,21.161290322580644,6.529953917050691,12.16589861751152,11.83410138248848,5.3963133640553,16.46082949308756,8.640552995391705,8.170506912442397,9.990783410138247,12.400921658986174,8.59447004608295,4.852534562211981,62.09216589861751,13.866359447004609,13.52073732718894,2702.3963133640555,1001.9861751152074,217,21.50632524871448,12.937055990097958,0.7988377401685928,0.9434782608695652,0.7587412587412588,-0.0547707692027088,552.578947368421,1880.8947368421052
201,241,20.60211267605634,23.01056338028169,2.158450704225352,11.237676056338028,17.510563380281692,23.77288732394366,35.653169014084504,9.515845070422536,15.110915492957746,91.32394366197182,26.528169014084508,31.4137323943662,27.406690140845072,18.033450704225352,34.20422535211268,24.5387323943662,20.640845070422536,32.03169014084507,36.75176056338028,27.755281690140844,48.183098591549296,81.69014084507042,24.01232394366197,49.63380281690141,976.2024647887324,1004.3521126760564,568,29.82537152149606,24.31377636328286,0.5791732575637158,0.9726027397260274,0.7573333333333333,-1.185345263865617,566.0236966824644,551.0663507109005
202,242,24.91774891774892,16.946608946608947,3.8513708513708513,8.558441558441558,12.673881673881674,17.01154401154401,22.203463203463205,6.23953823953824,8.717171717171718,44.532467532467535,19.17893217893218,21.37950937950938,22.44011544011544,12.688311688311687,35.86868686868687,20.1991341991342,17.150072150072152,20.252525252525253,28.22222222222222,30.255411255411257,25.603174603174605,89.61616161616162,19.31313131313131,72.80952380952381,2083.353535353536,1005.3463203463205,693,35.301487072186745,25.30800578168066,0.6971652416928135,0.9665271966527196,0.6458527493010252,-1.1392695793248735,557.8070866141733,1407.0433070866143
203,243,26.727272727272727,23.131818181818183,5.55,16.009090909090908,14.922727272727272,28.727272727272727,17.404545454545456,6.0,6.409090909090909,47.9,14.613636363636363,17.745454545454546,17.35,11.336363636363636,33.89545454545455,13.963636363636365,15.704545454545457,13.372727272727271,19.786363636363635,23.35909090909091,28.545454545454547,73.3409090909091,19.98636363636364,48.17727272727273,2113.9636363636364,1005.709090909091,220,18.64194606219216,15.194882644646066,0.5793329313770917,0.9565217391304348,0.7719298245614035,-1.2905184742896707,558.3421052631579,1430.157894736842
204,244,26.12751677852349,18.899328859060404,3.879194630872483,10.395973154362416,12.912751677852349,21.98657718120805,31.845637583892614,5.926174496644295,8.51006711409396,68.8255033557047,17.711409395973153,27.61073825503356,31.187919463087248,18.516778523489933,45.16107382550336,24.63087248322148,19.758389261744966,24.93959731543624,28.08053691275168,40.42953020134228,58.56375838926174,145.2013422818792,35.81208053691275,22.78523489932886,2391.8590604026845,1005.255033557047,149,17.66020945351065,10.788701895305431,0.7917042752300674,0.9551282051282052,0.7525252525252525,-1.5347060507004082,555.5,1643.0
205,245,32.04753199268738,8.36380255941499,1.9287020109689212,7.411334552102376,8.469835466179159,10.09689213893967,29.07129798903108,7.071297989031079,6.263254113345521,62.95429616087751,23.73126142595978,22.974405850091408,21.06946983546618,12.855575868372943,30.28336380255941,17.987202925045704,14.93418647166362,16.16819012797075,22.20658135283364,27.502742230347348,31.80438756855576,44.39305301645338,15.687385740402194,88.50639853747715,1518.7970749542962,1009.8427787934188,547,49.34562815109385,14.796312482036395,0.9539861964239408,0.9255499153976312,0.7432065217391305,1.46645853701352,566.0470085470085,970.3974358974359
206,246,30.599388379204893,23.24770642201835,2.565749235474006,11.883792048929664,15.63914373088685,18.98776758409786,26.55045871559633,11.972477064220184,9.305810397553516,37.067278287461775,21.10703363914373,24.795107033639145,26.223241590214062,14.792048929663608,32.53211009174312,24.38532110091743,17.91131498470948,18.2782874617737,21.31804281345566,32.1651376146789,88.21100917431193,69.6085626911315,20.978593272171253,77.8348623853211,1674.9235474006116,1008.9296636085628,327,26.11839978415745,16.104559081164034,0.7872779830406129,0.9505813953488372,0.6756198347107438,0.8690926440150782,564.2028985507246,1090.9492753623188
207,247,36.71753986332574,11.990888382687928,3.0455580865603644,4.781321184510251,11.583143507972665,16.414578587699317,18.273348519362187,9.284738041002278,8.291571753986332,59.17312072892938,24.01366742596811,18.931662870159453,19.020501138952163,12.76765375854214,23.87243735763098,13.11389521640091,15.920273348519364,22.21184510250569,28.07972665148064,34.53986332574032,18.42141230068337,59.77448747152619,17.505694760820045,93.21184510250568,1378.8815489749431,1011.4738041002278,439,26.63695412921721,21.237893933502964,0.6035708073951543,0.9712389380530974,0.8361904761904762,1.3708336865668402,568.2064220183486,862.316513761468
208,248,21.70616113744076,15.23222748815166,1.7298578199052133,12.954976303317537,10.864928909952608,17.703791469194314,26.59478672985782,8.360189573459715,9.812796208530806,69.6303317535545,18.55450236966825,25.65402843601896,21.528436018957347,14.5260663507109,42.35781990521327,19.86729857819905,14.111374407582938,18.81516587677725,28.7914691943128,32.829383886255926,53.63507109004739,91.96208530805688,24.15402843601896,68.23696682464455,2131.154028436019,1011.5071090047394,422,23.547835909183167,23.035529230280243,0.2074576419712073,0.9547511312217196,0.7033333333333334,0.2025563767226874,562.3301886792453,1442.1132075471698
209,249,33.50388802488336,16.36080870917574,3.396578538102644,15.720062208398131,19.07620528771384,20.31881804043546,35.19284603421462,14.56298600311042,14.998444790046657,68.87247278382581,39.86936236391913,27.58786936236392,23.214618973561432,17.410575427682737,41.33125972006221,26.077760497667185,20.855365474339035,23.72161741835148,33.73250388802489,36.972006220839816,15.315707620528771,70.85536547433904,22.45412130637636,89.17262830482115,1405.7387247278382,1011.9673405909798,643,35.03883678190937,23.73488567505725,0.7356259720298447,0.9772036474164134,0.8222506393861893,-1.5572556289102382,568.2570422535211,880.4471830985915
210,250,32.608108108108105,17.92837837837838,2.5013513513513512,9.086486486486486,11.62162162162162,16.832432432432434,24.52972972972973,7.474324324324324,7.921621621621622,50.13513513513514,23.37972972972973,24.04054054054054,25.60945945945946,15.822972972972972,31.2945945945946,17.997297297297298,16.482432432432432,20.67027027027027,30.252702702702702,39.38243243243243,111.28648648648648,65.28513513513514,20.143243243243244,89.88108108108108,1598.7608108108109,1011.3283783783784,740,46.600097102191874,20.509614888597014,0.8979391741725314,0.9499358151476252,0.5606060606060606,0.6551036793922194,567.1959459459459,1031.5202702702702
211,251,25.81148748159057,15.929307805596466,2.1045655375552283,10.706921944035344,13.790868924889544,15.846833578792342,28.949926362297496,5.332842415316642,9.377025036818852,56.01620029455081,24.12665684830633,24.786450662739323,21.83063328424153,14.1340206185567,37.16053019145803,20.156111929307805,16.410898379970543,16.933726067746687,25.78497790868925,24.79381443298969,46.855670103092784,76.93078055964654,20.075110456553755,74.9720176730486,2021.8910162002944,1013.6450662739322,679,43.77131325850221,19.84220961760269,0.8913501914955497,0.9631205673758864,0.6217948717948718,0.424244460955454,564.0,1356.7175572519084
212,252,22.346341463414635,15.190243902439024,4.024390243902439,7.363414634146341,14.192682926829267,21.758536585365853,22.297560975609755,5.180487804878049,10.007317073170732,54.551219512195125,15.590243902439024,20.634146341463413,22.70731707317073,10.158536585365852,34.46585365853659,17.265853658536585,15.897560975609755,17.46829268292683,24.285365853658536,23.30243902439024,78.53414634146341,99.46341463414636,22.47560975609756,30.5219512195122,2091.4024390243903,1020.3048780487804,410,39.75722254210341,14.198139669490802,0.9340581248590994,0.8760683760683761,0.474537037037037,-0.9145046443891672,566.4,1414.918181818182
213,253,34.86440677966102,17.406779661016948,1.6652542372881356,6.580508474576271,5.343220338983051,14.991525423728811,23.35593220338983,4.826271186440678,3.652542372881356,36.0,14.944915254237287,17.85593220338983,20.0635593220339,12.559322033898304,30.572033898305083,17.766949152542374,13.15677966101695,13.915254237288137,20.822033898305083,23.36864406779661,78.71610169491525,77.19491525423729,18.940677966101696,61.889830508474574,2339.762711864407,1020.915254237288,236,21.91140019080957,13.796099765490965,0.776894223294571,0.963265306122449,0.7283950617283951,-0.7573556996689054,568.1269841269841,1602.984126984127
214,254,25.45968712394705,13.332129963898916,1.9458483754512637,11.321299638989167,13.967509025270758,22.58002406738869,28.30926594464501,8.01323706377858,10.965102286401926,53.06738868832732,34.67388688327316,24.83874849578821,22.96028880866426,19.02045728038508,28.353790613718413,20.96991576413959,20.88808664259928,22.690734055354994,29.243080625752107,31.131167268351383,93.8014440433213,96.66305655836342,34.517448856799035,90.75451263537906,2643.574007220217,1022.5848375451264,831,46.36274312609977,23.70582083990788,0.8593952365569357,0.9274553571428572,0.7386666666666667,1.4829491756238489,568.20625,1836.61875
