,immune_id,tumor_id,score
0,6,7,0.16666666666666652
1,7,43,0.04761904761904756
2,9,20,0.38095238095238093
3,11,11,0.16666666666666652
4,12,40,0.38095238095238093
5,13,14,0.1428571428571428
6,15,50,0.6904761904761905
7,17,22,0.5714285714285714
8,18,21,0.16666666666666652
9,19,25,0.33333333333333315
10,20,47,0.4999999999999999
11,21,29,0.6666666666666665
12,22,19,0.4999999999999999
13,23,57,0.7142857142857142
14,24,45,0.4285714285714285
15,26,18,0.2857142857142856
16,27,37,0.26190476190476186
17,28,34,0.26190476190476186
18,31,30,0.38095238095238093
19,32,52,0.11904761904761896
20,33,68,0.45238095238095233
21,35,9,0.40476190476190466
22,37,51,0.16666666666666652
23,38,12,0.2857142857142856
24,39,84,0.5238095238095237
25,40,58,0.6904761904761905
26,42,81,0.19047619047619035
27,43,59,0.1428571428571428
28,45,73,0.38095238095238093
29,47,76,0.33333333333333315
30,49,82,0.6904761904761905
31,50,94,0.23809523809523792
32,51,26,0.5238095238095237
33,52,83,0.19047619047619035
34,53,72,0.33333333333333315
35,54,63,0.23809523809523792
36,55,70,0.6904761904761905
37,56,106,0.4999999999999999
38,57,108,0.023809523809523725
39,58,112,0.4285714285714285
40,59,31,0.33333333333333315
41,60,65,0.619047619047619
42,63,53,0.04761904761904756
43,64,79,0.09523809523809523
44,65,74,0.09523809523809523
45,70,86,0.23809523809523792
46,71,44,0.16666666666666652
47,72,88,0.5476190476190477
48,74,121,0.38095238095238093
49,75,67,0.40476190476190466
50,76,119,0.19047619047619035
51,77,61,0.19047619047619035
52,80,118,0.33333333333333315
53,81,96,0.33333333333333315
54,82,127,0.09523809523809523
55,85,155,0.07142857142857129
56,89,132,0.3095238095238094
57,91,90,0.5714285714285714
58,94,122,0.23809523809523792
59,100,102,0.3095238095238094
60,102,126,0.23809523809523792
61,104,91,0.33333333333333315
62,105,92,0.26190476190476186
63,106,117,0.3571428571428571
64,107,97,0.3095238095238094
65,108,128,0.9285714285714286
66,109,130,0.16666666666666652
67,110,148,0.2857142857142856
68,111,131,0.26190476190476186
