,immune_id,tumor_id,score
0,2,9,0.6904761904761905
1,11,12,0.4999999999999999
2,23,17,0.09523809523809523
3,27,21,0.7142857142857142
4,30,22,0.7619047619047619
5,39,28,0.5476190476190477
6,40,6655,0.6904761904761905
7,43,26,0.738095238095238
8,44,44,0.5238095238095237
9,45,27,0.45238095238095233
10,50,30,0.16666666666666652
11,51,42,0.16666666666666652
12,55,40,0.23809523809523792
13,56,37,1.2142857142857144
14,57,31,0.19047619047619035
15,59,45,0.1428571428571428
16,62,52,0.16666666666666652
17,64,51,0.6904761904761905
18,65,43,0.7142857142857142
19,69,56,0.23809523809523792
20,70,53,0.8333333333333333
21,72,54,0.9761904761904762
22,75,46,0.6904761904761905
23,76,74,0.33333333333333315
24,77,65,0.9285714285714286
25,78,64,0.23809523809523792
26,83,78,0.5952380952380951
27,88,83,0.8809523809523809
28,96,62,0.4285714285714285
29,98,70,0.09523809523809523
30,99,6659,0.45238095238095233
31,100,97,0.38095238095238093
32,109,94,0.45238095238095233
33,113,90,0.38095238095238093
34,118,107,0.6904761904761905
35,120,104,0.5952380952380951
36,126,122,0.45238095238095233
37,129,102,0.2857142857142856
38,136,136,0.47619047619047605
39,137,109,0.38095238095238093
40,141,101,0.9285714285714286
41,147,108,0.2142857142857142
42,154,126,0.619047619047619
43,155,6660,0.3095238095238094
44,156,166,0.26190476190476186
45,157,124,0.2857142857142856
46,160,161,0.40476190476190466
47,164,127,0.3095238095238094
48,167,142,0.40476190476190466
49,168,154,1.0714285714285714
50,172,144,0.40476190476190466
51,177,168,0.3095238095238094
52,180,150,1.0
53,181,214,0.4999999999999999
54,182,147,0.45238095238095233
55,183,220,0.4999999999999999
56,185,235,0.33333333333333315
57,187,195,1.0714285714285714
58,188,219,0.19047619047619035
59,190,160,0.40476190476190466
60,191,165,0.3571428571428571
61,193,6665,0.7857142857142857
62,194,184,0.6428571428571428
63,196,179,0.2857142857142856
64,197,207,1.1904761904761905
65,199,245,0.40476190476190466
66,201,211,0.3095238095238094
67,204,222,0.7142857142857142
68,205,271,0.04761904761904756
69,206,217,0.33333333333333315
70,208,231,0.9285714285714286
71,209,233,0.33333333333333315
72,210,212,0.7619047619047619
73,211,226,0.16666666666666652
74,213,283,0.619047619047619
75,214,246,0.5476190476190477
76,216,218,0.4999999999999999
77,217,279,0.6428571428571428
78,219,273,0.5952380952380951
79,220,227,0.07142857142857129
80,222,243,0.09523809523809523
81,224,290,0.47619047619047605
82,228,278,0.2142857142857142
83,230,261,0.7857142857142857
84,231,269,0.619047619047619
85,232,249,0.26190476190476186
86,234,285,0.09523809523809523
87,237,254,0.3571428571428571
88,238,259,0.3095238095238094
89,239,262,0.47619047619047605
90,240,272,0.2142857142857142
91,244,277,0.5952380952380951
92,245,256,0.26190476190476186
93,247,291,0.6666666666666665
94,249,289,0.2857142857142856
95,250,266,0.23809523809523792
96,252,270,0.2857142857142856
97,255,274,0.3571428571428571
98,258,305,0.40476190476190466
99,259,265,1.0714285714285714
100,262,307,0.47619047619047605
101,263,302,0.2857142857142856
102,267,288,0.8095238095238095
103,270,287,0.738095238095238
104,273,324,0.38095238095238093
105,274,268,0.11904761904761896
106,276,284,0.45238095238095233
107,277,300,0.9523809523809523
108,278,320,0.8809523809523809
109,279,317,0.5714285714285714
110,280,336,0.11904761904761896
111,281,281,0.7619047619047619
112,282,339,0.8095238095238095
113,284,326,0.8809523809523809
114,285,323,0.7619047619047619
