,immune_id,tumor_id,score
0,2,9,0.4285714285714285
1,3,28,0.2857142857142856
2,5,7,0.4285714285714285
3,6,13,0.19047619047619035
4,7,50,0.19047619047619035
5,8,20,0.09523809523809523
6,9,19,0.40476190476190466
7,11,21,0.4999999999999999
8,12,14,0.33333333333333315
9,13,37,0.33333333333333315
10,14,10,0.3095238095238094
11,17,26,0.09523809523809523
12,19,25,0.3095238095238094
13,20,15,0.40476190476190466
14,21,24,0.1428571428571428
15,23,17,0.11904761904761896
16,26,31,0.26190476190476186
17,27,30,0.0
18,28,39,0.33333333333333315
19,29,45,0.40476190476190466
20,31,57,0.8809523809523809
21,33,65,0.26190476190476186
22,34,46,0.023809523809523725
23,36,41,0.07142857142857129
24,39,61,0.023809523809523725
25,40,18,0.3095238095238094
26,41,54,0.4285714285714285
27,42,43,0.04761904761904756
28,43,34,0.11904761904761896
29,44,48,0.26190476190476186
30,45,58,0.23809523809523792
31,46,16,0.45238095238095233
32,47,53,0.2857142857142856
33,49,52,0.023809523809523725
34,53,94,0.023809523809523725
35,54,56,0.3095238095238094
36,55,44,0.38095238095238093
37,58,76,0.40476190476190466
38,59,80,0.11904761904761896
39,60,93,0.11904761904761896
40,61,87,0.16666666666666652
41,62,96,0.16666666666666652
42,64,117,0.16666666666666652
43,65,51,0.3095238095238094
44,67,71,0.23809523809523792
45,68,84,0.07142857142857129
46,70,78,0.4999999999999999
47,72,113,0.09523809523809523
48,75,85,0.07142857142857129
49,76,75,0.2142857142857142
50,77,79,0.47619047619047605
51,78,81,0.38095238095238093
52,81,90,0.04761904761904756
53,82,88,0.2142857142857142
54,83,86,0.19047619047619035
55,84,122,0.5714285714285714
56,85,131,0.26190476190476186
57,86,68,0.619047619047619
58,89,114,0.7619047619047619
59,90,70,0.07142857142857129
60,91,116,0.3571428571428571
61,95,83,0.26190476190476186
62,98,140,0.23809523809523792
63,102,107,0.2857142857142856
64,103,110,0.04761904761904756
65,104,142,0.5476190476190477
66,105,137,0.4285714285714285
67,106,133,0.04761904761904756
68,107,99,0.4999999999999999
69,108,101,0.09523809523809523
70,109,102,0.19047619047619035
71,110,97,0.5238095238095237
72,112,138,0.04761904761904756
73,114,124,0.023809523809523725
74,115,180,0.4999999999999999
75,116,103,0.5952380952380951
76,117,121,0.07142857142857129
77,118,154,0.8333333333333333
78,119,143,0.16666666666666652
79,125,118,0.5238095238095237
80,126,173,0.07142857142857129
