,immune_id,tumor_id,score
0,6,2,0.4999999999999999
1,7,40,0.6666666666666665
2,8,22,0.5714285714285714
3,9,24,0.7857142857142857
4,10,8,0.7619047619047619
5,11,39,0.8095238095238095
6,12,5,0.3095238095238094
7,13,34,0.738095238095238
8,14,4,0.738095238095238
9,15,12,1.4047619047619049
10,16,19,1.0476190476190477
11,17,35,0.9285714285714286
12,18,41,0.6666666666666665
13,19,13,0.4285714285714285
14,20,18,0.6428571428571428
15,22,46,1.3333333333333335
16,24,17,0.4999999999999999
17,25,10,0.5476190476190477
18,26,44,0.47619047619047605
19,27,60,0.9761904761904762
20,29,28,0.11904761904761896
21,30,71,0.3571428571428571
22,31,6,0.4999999999999999
23,33,47,0.19047619047619035
24,35,33,0.7857142857142857
25,39,56,1.4523809523809523
26,44,30,1.5714285714285716
27,46,92,0.45238095238095233
28,49,31,1.1904761904761905
29,51,76,0.8333333333333333
30,52,108,0.6428571428571428
31,54,68,1.1428571428571428
32,55,105,0.8333333333333333
33,57,144,0.16666666666666652
34,60,62,1.0
35,62,79,0.8571428571428571
36,63,139,1.119047619047619
37,64,112,0.5952380952380951
38,65,113,0.2142857142857142
39,66,50,0.38095238095238093
40,67,63,1.119047619047619
41,68,165,0.4285714285714285
42,69,98,0.8809523809523809
43,74,131,0.26190476190476186
44,76,59,0.4285714285714285
45,78,53,0.2142857142857142
46,80,102,0.04761904761904756
47,84,140,0.45238095238095233
48,86,138,0.4999999999999999
49,87,157,0.6666666666666665
50,88,88,0.6428571428571428
51,90,130,0.38095238095238093
52,91,123,1.2142857142857144
53,92,174,1.2380952380952381
54,93,37,0.40476190476190466
55,94,127,0.5952380952380951
56,97,78,0.1428571428571428
57,98,152,0.9523809523809523
58,100,180,0.6666666666666665
59,101,109,0.7857142857142857
60,102,73,0.738095238095238
61,103,93,0.5714285714285714
62,104,125,0.33333333333333315
63,105,142,0.619047619047619
64,106,145,0.26190476190476186
65,107,66,0.7857142857142857
66,108,83,0.738095238095238
67,110,72,0.23809523809523792
68,112,173,0.7857142857142857
69,113,74,0.23809523809523792
70,115,136,0.33333333333333315
71,116,168,0.3095238095238094
72,118,86,0.7142857142857142
73,119,135,0.8333333333333333
74,120,195,0.8571428571428571
75,123,179,0.11904761904761896
76,124,141,0.38095238095238093
77,126,172,0.5952380952380951
78,127,80,0.619047619047619
79,128,196,1.5476190476190477
80,129,147,0.8809523809523809
81,130,171,0.47619047619047605
82,132,182,1.3095238095238095
83,137,162,0.2142857142857142
84,138,170,0.8095238095238095
85,139,200,0.19047619047619035
86,140,175,0.5476190476190477
87,144,233,0.6666666666666665
88,145,201,0.4999999999999999
89,146,189,1.1666666666666667
90,147,148,0.5952380952380951
91,148,227,0.8571428571428571
92,152,166,0.11904761904761896
93,154,94,0.6904761904761905
94,155,248,1.380952380952381
95,157,111,0.7142857142857142
96,158,184,0.8809523809523809
97,165,229,0.4285714285714285
98,166,185,0.2142857142857142
99,168,220,0.6666666666666665
100,170,97,0.2142857142857142
101,171,163,0.45238095238095233
102,173,236,0.6666666666666665
103,175,129,0.33333333333333315
104,176,262,0.38095238095238093
105,177,223,0.04761904761904756
106,180,106,0.023809523809523725
107,182,271,0.619047619047619
108,184,186,0.9523809523809523
109,185,208,0.07142857142857129
110,186,237,0.5952380952380951
111,187,212,0.2857142857142856
112,189,211,0.45238095238095233
113,190,161,0.23809523809523792
114,191,224,0.26190476190476186
115,194,314,0.619047619047619
116,196,274,0.9761904761904762
117,197,261,0.6666666666666665
118,198,222,0.619047619047619
119,199,257,0.4999999999999999
120,200,203,0.23809523809523792
