,immune_id,tumor_id,score
0,13,14,0.23809523809523792
1,15,44,0.07142857142857129
2,17,30,0.09523809523809523
3,18,20,0.5238095238095237
4,19,33,0.4285714285714285
5,20,26,0.16666666666666652
6,21,41,0.23809523809523792
7,22,32,0.09523809523809523
8,23,17,0.19047619047619035
9,24,21,0.8095238095238095
10,26,23,0.33333333333333315
11,29,27,0.47619047619047605
12,30,13,0.5238095238095237
13,31,28,0.33333333333333315
14,32,35,0.33333333333333315
15,34,45,0.04761904761904756
16,35,36,0.2857142857142856
17,37,11,0.4285714285714285
18,41,43,0.16666666666666652
19,42,29,0.16666666666666652
20,44,42,0.738095238095238
21,45,58,0.26190476190476186
22,46,54,0.8333333333333333
23,49,52,0.16666666666666652
24,50,97,0.619047619047619
25,51,47,0.09523809523809523
26,52,16,0.04761904761904756
27,53,68,0.2857142857142856
28,55,19,0.16666666666666652
29,56,39,0.4999999999999999
30,59,76,0.619047619047619
31,60,53,0.11904761904761896
32,61,40,0.2142857142857142
33,63,25,0.45238095238095233
34,64,67,0.19047619047619035
35,67,48,0.1428571428571428
36,69,108,0.619047619047619
37,70,64,0.3571428571428571
38,72,77,0.3571428571428571
39,75,38,0.619047619047619
40,77,61,0.2857142857142856
41,79,93,0.4285714285714285
42,80,60,0.40476190476190466
43,84,81,0.23809523809523792
44,85,87,0.5238095238095237
45,86,83,0.6666666666666665
46,87,110,0.2857142857142856
47,89,65,0.4285714285714285
48,90,158,0.3095238095238094
49,94,106,0.26190476190476186
50,96,123,0.3095238095238094
51,97,96,0.7142857142857142
52,98,59,0.33333333333333315
53,99,34,0.38095238095238093
54,100,89,0.8333333333333333
55,101,92,0.3095238095238094
56,102,111,0.6428571428571428
57,106,94,0.5714285714285714
58,107,66,0.1428571428571428
59,108,50,0.04761904761904756
60,109,150,0.33333333333333315
61,111,101,0.47619047619047605
62,112,137,0.3571428571428571
63,114,100,0.09523809523809523
64,115,127,0.09523809523809523
65,117,139,0.6666666666666665
66,119,91,0.6666666666666665
67,120,98,0.19047619047619035
68,121,161,0.3571428571428571
69,122,104,0.1428571428571428
70,123,160,0.5714285714285714
71,124,120,0.04761904761904756
72,125,189,0.5238095238095237
73,128,115,0.26190476190476186
74,130,105,0.5952380952380951
75,131,113,0.3095238095238094
76,132,141,0.23809523809523792
77,134,126,0.09523809523809523
78,137,90,0.04761904761904756
79,140,153,0.11904761904761896
80,142,121,0.07142857142857129
81,147,165,0.09523809523809523
82,148,146,0.33333333333333315
83,149,86,0.23809523809523792
84,150,149,0.4285714285714285
85,151,119,0.11904761904761896
86,152,171,0.7142857142857142
87,153,199,0.19047619047619035
88,155,107,0.2857142857142856
89,157,144,0.4285714285714285
90,158,192,0.11904761904761896
91,159,164,0.16666666666666652
92,160,179,0.26190476190476186
93,161,135,0.5952380952380951
94,162,167,0.19047619047619035
95,163,157,0.11904761904761896
96,164,145,0.5238095238095237
97,165,166,0.26190476190476186
98,167,176,0.5714285714285714
99,169,159,0.11904761904761896
100,173,220,0.9285714285714286
101,175,221,0.11904761904761896
102,177,282,0.11904761904761896
103,179,201,0.38095238095238093
104,180,147,0.2142857142857142
105,183,131,0.16666666666666652
106,184,103,0.11904761904761896
107,185,181,0.07142857142857129
108,186,188,0.3095238095238094
109,191,213,0.23809523809523792
110,192,216,0.3095238095238094
111,193,151,0.38095238095238093
112,194,212,0.1428571428571428
113,195,175,0.6666666666666665
114,196,222,0.38095238095238093
115,199,242,0.40476190476190466
116,200,208,0.19047619047619035
117,202,237,0.26190476190476186
118,203,191,0.1428571428571428
119,204,254,0.1428571428571428
120,206,224,0.38095238095238093
121,207,300,0.26190476190476186
122,208,223,0.2857142857142856
123,209,200,0.9761904761904762
124,212,232,0.4285714285714285
125,213,281,0.07142857142857129
126,215,168,0.26190476190476186
127,217,226,0.09523809523809523
128,219,235,0.07142857142857129
129,220,193,0.19047619047619035
130,221,246,0.8095238095238095
131,226,184,0.5476190476190477
132,227,236,0.16666666666666652
133,232,182,0.7857142857142857
134,233,238,0.1428571428571428
135,234,268,0.023809523809523725
136,239,234,0.47619047619047605
137,240,266,0.38095238095238093
138,241,312,0.5714285714285714
139,244,195,0.40476190476190466
140,245,207,0.3571428571428571
141,246,287,0.9285714285714286
142,247,260,0.5714285714285714
143,249,272,0.19047619047619035
144,250,251,0.6428571428571428
145,251,190,0.8333333333333333
146,252,230,0.45238095238095233
